indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
882	1023	however	RB	RB	YES
883	1025	that	OO	OO	YES
884	1026	haunts	NN	VB	NO
885	1027	this	OO	OO	YES
886	1028	enchanted	JJ	JJ	YES
887	1029	region	NN	NN	YES
888	1031	and	OO	OO	YES
889	1032	seems	VB	VB	YES
890	1033	to	OO	OO	YES
891	1034	be	VB	VB	YES
892	1036	of	OO	OO	YES
893	1037	all	OO	OO	YES
894	1038	the	OO	OO	YES
895	1039	powers	NN	NN	YES
896	1040	of	OO	OO	YES
897	1041	the	OO	OO	YES
898	1042	air	NN	NN	YES
899	1044	is	VB	VB	YES
900	1045	the	OO	OO	YES
901	1046	apparition	NN	NN	YES
902	1047	of	OO	OO	YES
903	1048	a	OO	OO	YES
904	1049	figure	NN	NN	YES
905	1050	on	OO	OO	YES
906	1051	horseback	NN	NN	YES
907	1053	without	OO	OO	YES
908	1054	a	OO	OO	YES
909	1055	head	NN	NN	YES
910	1057	It	NN	NN	YES
911	1058	is	VB	VB	YES
912	1059	said	VB	VB	YES
913	1060	by	OO	OO	YES
914	1061	some	OO	OO	YES
915	1062	to	OO	OO	YES
916	1063	be	VB	VB	YES
917	1064	the	OO	OO	YES
918	1065	ghost	NN	NN	YES
919	1066	of	OO	OO	YES
920	1067	a	OO	OO	YES
921	1068	Hessian	JJ	JJ	YES
922	1069	trooper	NN	NN	YES
923	1071	whose	JJ	JJ	YES
924	1072	head	NN	NN	YES
925	1073	had	VB	VB	YES
926	1074	been	VB	VB	YES
927	1075	carried	VB	VB	YES
928	1076	away	RB	RB	YES
929	1077	by	OO	OO	YES
930	1078	a	OO	OO	YES
931	1081	in	OO	OO	YES
932	1082	some	OO	OO	YES
933	1083	nameless	JJ	JJ	YES
934	1084	battle	NN	NN	YES
935	1085	during	OO	OO	YES
936	1086	the	OO	OO	YES
937	1087	Revolutionary	NN	NN	YES
938	1088	War	NN	NN	YES
939	1090	and	OO	OO	YES
940	1091	who	NN	NN	YES
941	1092	is	VB	VB	YES
942	1093	ever	RB	RB	YES
943	1094	and	OO	OO	YES
944	1095	anon	RB	RB	YES
945	1096	seen	VB	VB	YES
946	1097	by	OO	OO	YES
947	1098	the	OO	OO	YES
948	1099	country	NN	NN	YES
949	1100	folk	NN	NN	YES
950	1101	hurrying	VB	VB	YES
951	1102	along	OO	RB	NO
952	1103	in	OO	OO	YES
953	1104	the	OO	OO	YES
954	1105	gloom	NN	NN	YES
955	1106	of	OO	OO	YES
956	1107	night	NN	NN	YES
957	1109	as	OO	OO	YES
958	1110	if	OO	OO	YES
959	1111	on	OO	OO	YES
960	1112	the	OO	OO	YES
961	1113	wings	NN	NN	YES
962	1114	of	OO	OO	YES
963	1115	the	OO	OO	YES
964	1116	wind	NN	NN	YES
965	1118	His	JJ	JJ	YES
966	1119	haunts	NN	NN	YES
967	1120	are	VB	VB	YES
968	1121	not	RB	RB	YES
969	1122	confined	VB	VB	YES
970	1123	to	OO	OO	YES
971	1124	the	OO	OO	YES
972	1125	valley	NN	NN	YES
973	1127	but	OO	OO	YES
974	1128	extend	VB	VB	YES
975	1129	at	OO	OO	YES
976	1130	times	NN	NN	YES
977	1131	to	OO	OO	YES
978	1132	the	OO	OO	YES
979	1133	adjacent	JJ	JJ	YES
980	1134	roads	NN	NN	YES
981	1136	and	OO	OO	YES
982	1137	especially	RB	RB	YES
983	1138	to	OO	OO	YES
984	1139	the	OO	OO	YES
985	1140	vicinity	NN	NN	YES
986	1141	of	OO	OO	YES
987	1142	a	OO	OO	YES
988	1143	church	NN	NN	YES
989	1144	at	OO	OO	YES
990	1145	no	OO	OO	YES
991	1146	great	JJ	JJ	YES
992	1147	distance	NN	NN	YES
993	1149	Indeed	RB	RB	YES
994	1151	certain	JJ	JJ	YES
995	1152	of	OO	OO	YES
996	1153	the	OO	OO	YES
997	1154	most	RB	RB	YES
998	1155	authentic	JJ	JJ	YES
999	1156	historians	NN	NN	YES
1000	1157	of	OO	OO	YES
1001	1158	those	OO	OO	YES
1002	1159	parts	NN	NN	YES
1003	1161	who	NN	NN	YES
1004	1162	have	VB	VB	YES
1005	1163	been	VB	VB	YES
1006	1164	careful	JJ	JJ	YES
1007	1165	in	OO	OO	YES
1008	1166	collecting	VB	VB	YES
1009	1167	and	OO	OO	YES
1010	1168	collating	VB	VB	YES
1011	1169	the	OO	OO	YES
1012	1170	floating	VB	VB	YES
1013	1171	facts	NN	NN	YES
1014	1172	concerning	VB	VB	YES
1015	1173	this	OO	OO	YES
1016	1174	spectre	NN	NN	YES
1017	1176	allege	VB	VB	YES
1018	1177	that	OO	OO	YES
1019	1178	the	OO	OO	YES
1020	1179	body	NN	NN	YES
1021	1180	of	OO	OO	YES
1022	1181	the	OO	OO	YES
1023	1182	trooper	NN	NN	YES
1024	1183	having	VB	VB	YES
1025	1184	been	VB	VB	YES
1026	1185	buried	VB	VB	YES
1027	1186	in	OO	OO	YES
1028	1187	the	OO	OO	YES
1029	1188	churchyard	NN	NN	YES
1030	1190	the	OO	OO	YES
1031	1191	ghost	NN	NN	YES
1032	1192	rides	NN	VB	NO
1033	1193	forth	RB	RB	YES
1034	1194	to	OO	OO	YES
1035	1195	the	OO	OO	YES
1036	1196	scene	NN	NN	YES
1037	1197	of	OO	OO	YES
1038	1198	battle	NN	NN	YES
1039	1199	in	OO	OO	YES
1040	1200	nightly	JJ	JJ	YES
1041	1201	quest	NN	NN	YES
1042	1202	of	OO	OO	YES
1043	1203	his	JJ	JJ	YES
1044	1204	head	NN	NN	YES
1045	1206	and	OO	OO	YES
1046	1207	that	OO	OO	YES
1047	1208	the	OO	OO	YES
1048	1209	rushing	VB	VB	YES
1049	1210	speed	NN	NN	YES
1050	1211	with	OO	OO	YES
1051	1212	which	OO	OO	YES
1052	1213	he	NN	NN	YES
1053	1214	sometimes	RB	RB	YES
1054	1215	passes	VB	VB	YES
1055	1216	along	OO	OO	YES
1056	1217	the	OO	OO	YES
1057	1218	Hollow	NN	NN	YES
1058	1220	like	OO	OO	YES
1059	1221	a	OO	OO	YES
1060	1222	midnight	NN	NN	YES
1061	1223	blast	NN	NN	YES
1062	1225	is	VB	VB	YES
1063	1226	owing	VB	VB	YES
1064	1227	to	OO	OO	YES
1065	1228	his	JJ	JJ	YES
1066	1229	being	VB	VB	YES
1067	1230	belated	JJ	VB	NO
1068	1232	and	OO	OO	YES
1069	1233	in	OO	OO	YES
1070	1234	a	OO	OO	YES
1071	1235	hurry	NN	NN	YES
1072	1236	to	OO	OO	YES
1073	1237	get	VB	VB	YES
1074	1238	back	RB	RB	YES
1075	1239	to	OO	OO	YES
1076	1240	the	OO	OO	YES
1077	1241	churchyard	NN	NN	YES
1078	1242	before	OO	OO	YES
1079	1243	daybreak	NN	NN	YES
1080	1246	If	OO	NN	NO
1081	1249	not	RB	RB	YES
1082	1250	willing	JJ	JJ	YES
1083	1251	to	OO	OO	YES
1084	1252	go	VB	VB	YES
1085	1253	outside	OO	OO	YES
1086	1254	the	OO	OO	YES
1087	1255	parameters	NN	NN	YES
1088	1256	set	VB	VB	YES
1089	1257	by	OO	OO	YES
1090	1258	conglomerates	NN	NN	YES
1091	1260	that	OO	OO	YES
1092	1261	safety	NN	NN	YES
1093	1262	net	NN	NN	YES
1094	1263	of	OO	OO	YES
1095	1264	success	NN	NN	YES
1096	1266	there	OO	OO	YES
1097	1268	no	OO	OO	YES
1098	1269	point	NN	NN	YES
1099	1270	venturing	VB	VB	YES
1100	1271	out	OO	OO	YES
1101	1272	on	OO	OO	YES
1102	1273	your	JJ	JJ	YES
1103	1274	own	JJ	JJ	YES
1104	1277	Lee	NN	NN	YES
1105	1278	assures	VB	VB	YES
1106	1281	Many	JJ	JJ	YES
1107	1282	young	JJ	JJ	YES
1108	1283	entrepreneurs	NN	NN	YES
1109	1284	seem	VB	VB	YES
1110	1285	to	OO	OO	YES
1111	1286	be	VB	VB	YES
1112	1287	jumping	VB	VB	YES
1113	1288	on	OO	OO	YES
1114	1289	the	OO	OO	YES
1115	1290	bandwagon	NN	NN	YES
1116	1292	approaching	VB	VB	YES
1117	1293	the	OO	OO	YES
1118	1294	startup	NN	NN	YES
1119	1295	game	NN	NN	YES
1120	1296	for	OO	OO	YES
1121	1297	the	OO	OO	YES
1122	1298	wrong	JJ	JJ	YES
1123	1299	reasons	NN	NN	YES
1124	1301	without	OO	OO	YES
1125	1302	any	OO	OO	YES
1126	1303	clear	JJ	JJ	YES
1127	1304	strategy	NN	NN	YES
1128	1305	in	OO	OO	YES
1129	1306	mind	NN	NN	YES
1130	1309	Lee	NN	NN	YES
1131	1310	notes	NN	NN	YES
1132	1313	If	OO	NN	NO
1133	1316	not	RB	RB	YES
1134	1317	hungry	JJ	JJ	YES
1135	1318	enough	RB	RB	YES
1136	1320	if	OO	OO	YES
1137	1323	not	RB	RB	YES
1138	1324	ready	JJ	JJ	YES
1139	1325	to	OO	OO	YES
1140	1326	startup	NN	VB	NO
1141	1327	a	OO	OO	YES
1142	1328	new	JJ	JJ	YES
1143	1329	company	NN	NN	YES
1144	1331	then	RB	RB	YES
1145	1334	better	JJ	JJ	YES
1146	1335	to	OO	OO	YES
1147	1336	jump	VB	VB	YES
1148	1337	ship	NN	NN	YES
1149	1340	President	NN	NN	YES
1150	1341	Park	NN	NN	YES
1151	1343	has	VB	VB	YES
1152	1344	vowed	VB	VB	YES
1153	1345	to	OO	OO	YES
1154	1346	cut	VB	VB	YES
1155	1347	through	OO	OO	YES
1156	1348	red	JJ	JJ	YES
1157	1349	tap	NN	NN	YES
1158	1350	and	OO	OO	YES
1159	1351	provide	VB	VB	YES
1160	1352	financial	JJ	JJ	YES
1161	1353	incentive	NN	NN	YES
1162	1354	for	OO	OO	YES
1163	1355	entrepreneurs	NN	NN	YES
1164	1357	earmarking	VB	VB	YES
1165	1359	92	OO	OO	YES
1166	1360	billion	OO	OO	YES
1167	1361	to	OO	OO	YES
1168	1362	support	VB	VB	YES
1169	1363	small	JJ	JJ	YES
1170	1364	and	OO	OO	YES
1171	1366	businesses	NN	NN	YES
1172	1368	which	OO	OO	YES
1173	1369	also	RB	RB	YES
1174	1370	encompasses	VB	VB	YES
1175	1371	startups	NN	NN	YES
1176	1373	But	OO	OO	YES
1177	1374	getting	VB	VB	YES
1178	1375	startups	NN	NN	YES
1179	1376	off	OO	OO	YES
1180	1377	the	OO	OO	YES
1181	1378	ground	NN	NN	YES
1182	1379	is	VB	VB	YES
1183	1380	one	OO	OO	YES
1184	1381	thing	NN	NN	YES
1185	1383	turning	VB	VB	YES
1186	1384	them	NN	NN	YES
1187	1385	into	OO	OO	YES
1188	1386	sustainable	JJ	JJ	YES
1189	1387	businesses	NN	NN	YES
1190	1388	is	VB	VB	YES
1191	1389	another	OO	OO	YES
1192	1391	It	NN	NN	YES
1193	1392	seems	VB	VB	YES
1194	1393	only	RB	RB	YES
1195	1394	a	OO	OO	YES
1196	1395	matter	NN	NN	YES
1197	1396	of	OO	OO	YES
1198	1397	time	NN	NN	YES
1199	1398	before	OO	OO	YES
1200	1399	such	JJ	JJ	YES
1201	1400	inflated	JJ	JJ	YES
1202	1401	expectations	NN	NN	YES
1203	1402	burst	NN	VB	NO
1204	1404	if	OO	OO	YES
1205	1405	entrepreneurs	NN	NN	YES
1206	1408	keep	VB	VB	YES
1207	1409	at	OO	OO	YES
1208	1410	it	NN	NN	YES
1209	1411	for	OO	OO	YES
1210	1412	the	OO	OO	YES
1211	1413	right	JJ	JJ	YES
1212	1414	reasons	NN	NN	YES
1213	1416	Another	OO	OO	YES
1214	1417	obstacle	NN	NN	YES
1215	1418	for	OO	OO	YES
1216	1419	many	JJ	JJ	YES
1217	1420	entrepreneurs	NN	NN	YES
1218	1421	is	VB	VB	YES
1219	1422	the	OO	OO	YES
1220	1423	apparent	JJ	JJ	YES
1221	1424	lack	NN	NN	YES
1222	1425	of	OO	OO	YES
1223	1426	corporate	JJ	JJ	YES
1224	1427	culture	NN	NN	YES
1225	1428	that	OO	OO	YES
1226	1429	actively	RB	RB	YES
1227	1430	embraces	VB	VB	YES
1228	1432	deals	NN	NN	YES
1229	1434	which	OO	OO	YES
1230	1436	in	OO	OO	YES
1231	1437	turn	NN	NN	YES
1232	1439	rewards	VB	VB	YES
1233	1440	founders	NN	NN	YES
1234	1441	with	OO	OO	YES
1235	1442	attractive	JJ	JJ	YES
1236	1443	valuations	NN	NN	YES
1237	1445	According	VB	VB	YES
1238	1446	to	OO	OO	YES
1239	1447	Go	VB	VB	YES
1240	1450	chairman	NN	NN	YES
1241	1451	of	OO	OO	YES
1242	1452	The	OO	OO	YES
1243	1453	Korean	NN	NN	YES
1244	1454	Business	NN	NN	YES
1245	1455	Angels	NN	NN	YES
1246	1456	Association	NN	NN	YES
1247	1458	the	OO	OO	YES
1248	1459	government	NN	NN	YES
1249	1460	remains	VB	VB	YES
1250	1461	slow	JJ	JJ	YES
1251	1462	at	OO	OO	YES
1252	1463	harnessing	VB	VB	YES
1253	1464	the	OO	OO	YES
1254	1465	potential	NN	NN	YES
1255	1466	of	OO	OO	YES
1256	1467	younger	JJ	JJ	YES
1257	1468	entrepreneurs	NN	NN	YES
1258	1470	many	JJ	OO	NO
1259	1471	of	OO	OO	YES
1260	1472	whom	NN	NN	YES
1261	1473	are	VB	VB	YES
1262	1474	still	RB	RB	YES
1263	1475	under	OO	OO	YES
1264	1476	the	OO	OO	YES
1265	1477	spell	NN	NN	YES
1266	1478	of	OO	OO	YES
1267	1479	larger	JJ	JJ	YES
1268	1480	conglomerates	NN	NN	YES
1269	1481	that	OO	OO	YES
1270	1482	hold	VB	VB	YES
1271	1483	a	OO	OO	YES
1272	1484	monopoly	NN	NN	YES
1273	1485	on	OO	OO	YES
1274	1486	the	OO	OO	YES
1275	1487	country	NN	NN	YES
1276	1489	tech	NN	NN	YES
1277	1490	industries	NN	NN	YES
