indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
867	1024	and	OO	OO	YES
868	1025	it	NN	NN	YES
869	1026	has	VB	VB	YES
870	1027	been	VB	VB	YES
871	1028	concreted	VB	VB	YES
872	1029	into	OO	OO	YES
873	1030	the	OO	OO	YES
874	1034	radiation	NN	NN	YES
875	1035	models	NN	NN	YES
876	1037	Individuals	NN	NN	YES
877	1038	are	VB	VB	YES
878	1039	supposed	VB	VB	YES
879	1040	to	OO	OO	YES
880	1041	travel	VB	VB	YES
881	1042	until	OO	OO	YES
882	1043	they	NN	NN	YES
883	1044	find	VB	VB	YES
884	1045	a	OO	OO	YES
885	1046	job	NN	NN	YES
886	1047	opportunity	NN	NN	YES
887	1049	so	OO	OO	YES
888	1050	the	OO	OO	YES
889	1051	population	NN	NN	YES
890	1052	and	OO	OO	YES
891	1053	jobs	NN	NN	YES
892	1054	spatial	JJ	JJ	YES
893	1055	distributions	NN	NN	YES
894	1056	naturally	RB	RB	YES
895	1057	lead	VB	VB	YES
896	1058	to	OO	OO	YES
897	1059	a	OO	OO	YES
898	1060	trip	NN	NN	YES
899	1061	flow	NN	NN	YES
900	1062	network	NN	NN	YES
901	1064	In	OO	OO	YES
902	1065	this	OO	OO	YES
903	1066	paper	NN	NN	YES
904	1068	we	NN	NN	YES
905	1069	perform	VB	VB	YES
906	1070	a	OO	OO	YES
907	1071	thorough	JJ	JJ	YES
908	1072	comparison	NN	NN	YES
909	1073	between	OO	OO	YES
910	1074	the	OO	OO	YES
911	1075	gravity	NN	NN	YES
912	1076	and	OO	OO	YES
913	1077	the	OO	OO	YES
914	1078	radiation	NN	NN	YES
915	1079	approaches	NN	NN	YES
916	1080	in	OO	OO	YES
917	1081	their	JJ	JJ	YES
918	1082	ability	NN	NN	YES
919	1083	at	OO	OO	YES
920	1084	estimating	VB	VB	YES
921	1085	commuting	VB	JJ	NO
922	1086	flows	NN	NN	YES
923	1088	We	NN	NN	YES
924	1089	test	VB	VB	YES
925	1090	the	OO	OO	YES
926	1091	gravity	NN	NN	YES
927	1092	and	OO	OO	YES
928	1093	the	OO	OO	YES
929	1094	radiation	NN	NN	YES
930	1095	laws	NN	NN	YES
931	1096	against	OO	OO	YES
932	1097	empirical	JJ	JJ	YES
933	1098	trip	NN	NN	YES
934	1099	data	NN	NN	YES
935	1100	at	OO	OO	YES
936	1101	different	JJ	JJ	YES
937	1102	scales	NN	NN	YES
938	1103	and	OO	OO	YES
939	1104	coming	VB	VB	YES
940	1105	from	OO	OO	YES
941	1106	different	JJ	JJ	YES
942	1107	countries	NN	NN	YES
943	1109	Different	JJ	JJ	YES
944	1110	versions	NN	NN	YES
945	1111	of	OO	OO	YES
946	1112	the	OO	OO	YES
947	1113	gravity	NN	NN	YES
948	1114	and	OO	OO	YES
949	1115	the	OO	OO	YES
950	1116	radiation	NN	NN	YES
951	1117	laws	NN	NN	YES
952	1118	are	VB	VB	YES
953	1119	used	VB	VB	YES
954	1120	to	OO	OO	YES
955	1121	estimate	VB	VB	YES
956	1122	the	OO	OO	YES
957	1123	probability	NN	NN	YES
958	1124	that	OO	OO	YES
959	1125	an	OO	OO	YES
960	1126	individual	NN	NN	YES
961	1127	has	VB	VB	YES
962	1128	to	OO	OO	YES
963	1129	commute	VB	VB	YES
964	1130	from	OO	OO	YES
965	1131	one	OO	JJ	NO
966	1132	unit	NN	NN	YES
967	1133	to	OO	OO	YES
968	1134	another	OO	OO	YES
969	1136	called	VB	VB	YES
970	1137	trip	NN	NN	YES
971	1138	distribution	NN	NN	YES
972	1139	law	NN	NN	YES
973	1141	Based	VB	VB	YES
974	1142	on	OO	OO	YES
975	1143	these	OO	OO	YES
976	1144	probability	NN	NN	YES
977	1145	distribution	NN	NN	YES
978	1146	the	OO	OO	YES
979	1147	commuting	NN	JJ	NO
980	1148	networks	NN	NN	YES
981	1149	are	VB	VB	YES
982	1150	simulated	VB	VB	YES
983	1151	with	OO	OO	YES
984	1152	different	JJ	JJ	YES
985	1153	trip	NN	NN	YES
986	1154	distribution	NN	NN	YES
987	1155	models	NN	NN	YES
988	1157	We	OO	NN	NO
989	1158	propose	VB	VB	YES
990	1159	a	OO	OO	YES
991	1160	simple	JJ	JJ	YES
992	1164	ansatz	NN	NN	YES
993	1165	to	OO	OO	YES
994	1166	study	VB	VB	YES
995	1167	phase	NN	JJ	NO
996	1168	transitions	NN	NN	YES
997	1169	from	OO	OO	YES
998	1170	a	OO	OO	YES
999	1171	topological	JJ	JJ	YES
1000	1172	phase	NN	NN	YES
1001	1173	to	OO	OO	YES
1002	1174	a	OO	OO	YES
1003	1175	trivial	JJ	JJ	YES
1004	1176	phase	NN	NN	YES
1005	1178	We	NN	NN	YES
1006	1179	probe	VB	VB	YES
1007	1180	the	OO	OO	YES
1008	1181	efficiency	NN	NN	YES
1009	1182	of	OO	OO	YES
1010	1183	this	OO	OO	YES
1011	1184	approach	NN	NN	YES
1012	1185	by	OO	OO	YES
1013	1186	considering	VB	VB	YES
1014	1187	the	OO	OO	YES
1015	1191	model	NN	NN	YES
1016	1192	in	OO	OO	YES
1017	1193	the	OO	OO	YES
1018	1194	presence	NN	NN	YES
1019	1195	of	OO	OO	YES
1020	1196	a	OO	OO	YES
1021	1197	string	NN	NN	YES
1022	1198	tension	NN	NN	YES
1023	1199	for	OO	OO	YES
1024	1200	any	OO	OO	YES
1025	1201	anyon	NN	JJ	NO
1026	1202	theory	NN	NN	YES
1027	1204	Such	OO	JJ	NO
1028	1205	a	OO	OO	YES
1029	1206	perturbation	NN	NN	YES
1030	1207	is	VB	VB	YES
1031	1208	known	VB	VB	YES
1032	1209	to	OO	OO	YES
1033	1210	be	VB	VB	YES
1034	1211	responsible	JJ	JJ	YES
1035	1212	for	OO	OO	YES
1036	1213	a	OO	OO	YES
1037	1217	phase	NN	NN	YES
1038	1218	transition	NN	NN	YES
1039	1219	which	OO	OO	YES
1040	1220	is	VB	VB	YES
1041	1221	well	RB	RB	YES
1042	1222	described	VB	VB	YES
1043	1223	by	OO	OO	YES
1044	1224	the	OO	OO	YES
1045	1225	present	JJ	JJ	YES
1046	1226	variational	JJ	JJ	YES
1047	1227	setup	NN	NN	YES
1048	1229	We	NN	NN	YES
1049	1230	argue	VB	VB	YES
1050	1231	that	OO	OO	YES
1051	1235	results	NN	NN	YES
1052	1236	become	VB	VB	YES
1053	1237	exact	JJ	JJ	YES
1054	1238	in	OO	OO	YES
1055	1239	the	OO	OO	YES
1056	1240	limit	NN	NN	YES
1057	1241	of	OO	OO	YES
1058	1242	large	JJ	JJ	YES
1059	1243	total	JJ	JJ	YES
1060	1244	quantum	JJ	JJ	YES
1061	1245	dimension	NN	NN	YES
1062	1247	PACS	NN	??	NO
1063	1248	numbers	NN	NN	YES
1064	1257	The	OO	OO	YES
1065	1258	blend	NN	NN	YES
1066	1259	of	OO	OO	YES
1067	1260	quantum	JJ	JJ	YES
1068	1261	computation	NN	NN	YES
1069	1262	and	OO	OO	YES
1070	1263	of	OO	OO	YES
1071	1264	topological	JJ	JJ	YES
1072	1265	phases	NN	NN	YES
1073	1266	of	OO	OO	YES
1074	1267	matter	NN	NN	YES
1075	1269	1	OO	OO	YES
1076	1271	have	VB	VB	YES
1077	1272	led	VB	VB	YES
1078	1273	to	OO	OO	YES
1079	1274	the	OO	OO	YES
1080	1275	idea	NN	NN	YES
1081	1276	of	OO	OO	YES
1082	1277	topological	JJ	JJ	YES
1083	1278	quantum	JJ	JJ	YES
1084	1279	computation	NN	NN	YES
1085	1284	In	OO	OO	YES
1086	1285	this	OO	OO	YES
1087	1286	field	NN	NN	YES
1088	1288	the	OO	OO	YES
1089	1289	essential	JJ	JJ	YES
1090	1290	ingredient	NN	NN	YES
1091	1291	is	VB	VB	YES
1092	1292	the	OO	OO	YES
1093	1293	construction	NN	NN	YES
1094	1294	of	OO	OO	YES
1095	1295	physical	JJ	JJ	YES
1096	1296	systems	NN	NN	YES
1097	1297	sustaining	VB	VB	YES
1098	1298	exotic	JJ	JJ	YES
1099	1299	excitations	NN	NN	YES
1100	1300	known	VB	VB	YES
1101	1301	as	OO	OO	YES
1102	1305	anyons	NN	NN	YES
1103	1307	see	VB	VB	YES
1104	1308	Ref	NN	NN	YES
1105	1311	5	OO	OO	YES
1106	1313	for	OO	OO	YES
1107	1314	a	OO	OO	YES
1108	1315	review	NN	NN	YES
1109	1318	Being	VB	VB	YES
1110	1319	genuinely	RB	RB	YES
1111	1320	non	OO	??	NO
1112	1321	local	JJ	JJ	YES
1113	1323	these	OO	OO	YES
1114	1324	anyons	NN	NN	YES
1115	1325	allow	VB	VB	YES
1116	1326	for	OO	OO	YES
1117	1327	efficient	JJ	JJ	YES
1118	1328	storage	NN	NN	YES
1119	1329	and	OO	OO	YES
1120	1330	manipulation	NN	NN	YES
1121	1331	of	OO	OO	YES
1122	1332	quantum	JJ	JJ	YES
1123	1333	information	NN	NN	YES
1124	1335	Indeed	RB	RB	YES
1125	1337	topologically	RB	RB	YES
1126	1338	ordered	VB	VB	YES
1127	1339	systems	NN	NN	YES
1128	1341	1	OO	OO	YES
1129	1343	are	VB	VB	YES
1130	1344	stable	JJ	JJ	YES
1131	1345	under	OO	OO	YES
1132	1346	local	JJ	JJ	YES
1133	1347	perturbations	NN	NN	YES
1134	1349	6	OO	OO	YES
1135	1351	and	OO	OO	YES
1136	1352	hence	RB	RB	YES
1137	1353	protected	VB	VB	YES
1138	1354	against	OO	OO	YES
1139	1355	undesirable	JJ	JJ	YES
1140	1356	effects	NN	NN	YES
1141	1357	such	JJ	JJ	YES
1142	1358	as	OO	OO	YES
1143	1359	decoherence	NN	NN	YES
1144	1361	However	RB	RB	YES
1145	1363	strong	JJ	JJ	YES
1146	1364	enough	JJ	JJ	YES
1147	1365	perturbations	NN	NN	YES
1148	1367	may	VB	VB	YES
1149	1368	drive	VB	VB	YES
1150	1369	the	OO	OO	YES
1151	1370	system	NN	NN	YES
1152	1371	to	OO	OO	YES
1153	1372	a	OO	OO	YES
1154	1373	non	OO	JJ	NO
1155	1374	topological	JJ	JJ	YES
1156	1375	phase	NN	NN	YES
1157	1377	In	OO	OO	YES
1158	1378	recent	JJ	JJ	YES
1159	1379	years	NN	NN	YES
1160	1381	many	JJ	JJ	YES
1161	1382	works	NN	NN	YES
1162	1383	have	VB	VB	YES
1163	1384	been	VB	VB	YES
1164	1385	devoted	VB	VB	YES
1165	1386	to	OO	OO	YES
1166	1387	the	OO	OO	YES
1167	1388	study	NN	NN	YES
1168	1389	of	OO	OO	YES
1169	1390	this	OO	OO	YES
1170	1391	robustness	NN	NN	YES
1171	1392	in	OO	OO	YES
1172	1393	microscopic	JJ	JJ	YES
1173	1394	models	NN	NN	YES
1174	1396	Walking	VB	VB	YES
1175	1397	animals	NN	NN	YES
1176	1399	like	OO	OO	YES
1177	1400	stick	NN	JJ	NO
1178	1401	insects	NN	NN	YES
1179	1403	cockroaches	NN	NN	YES
1180	1404	or	OO	OO	YES
1181	1405	ants	NN	NN	YES
1182	1407	demonstrate	VB	VB	YES
1183	1408	a	OO	OO	YES
1184	1409	fascinating	JJ	JJ	YES
1185	1410	range	NN	NN	YES
1186	1411	of	OO	OO	YES
1187	1412	locomotive	JJ	JJ	YES
1188	1413	abilities	NN	NN	YES
1189	1414	and	OO	OO	YES
1190	1415	complex	JJ	JJ	YES
1191	1416	behaviors	NN	NN	YES
1192	1418	The	OO	OO	YES
1193	1419	locomotive	JJ	JJ	YES
1194	1420	behaviors	NN	NN	YES
1195	1421	can	VB	VB	YES
1196	1422	consist	VB	VB	YES
1197	1423	of	OO	OO	YES
1198	1424	a	OO	OO	YES
1199	1425	variety	NN	NN	YES
1200	1426	of	OO	OO	YES
1201	1427	walking	VB	VB	YES
1202	1428	patterns	NN	NN	YES
1203	1429	along	OO	OO	YES
1204	1430	with	OO	OO	YES
1205	1431	adaptation	NN	NN	YES
1206	1432	that	OO	OO	YES
1207	1433	allow	VB	VB	YES
1208	1434	the	OO	OO	YES
1209	1435	animals	NN	NN	YES
1210	1436	to	OO	OO	YES
1211	1437	deal	VB	VB	YES
1212	1438	with	OO	OO	YES
1213	1439	changes	NN	NN	YES
1214	1440	in	OO	OO	YES
1215	1441	environmental	JJ	JJ	YES
1216	1442	conditions	NN	NN	YES
1217	1444	like	OO	OO	YES
1218	1445	uneven	JJ	JJ	YES
1219	1446	terrains	NN	NN	YES
1220	1448	gaps	NN	NN	YES
1221	1450	obstacles	NN	NN	YES
1222	1451	etc	OO	??	NO
1223	1453	Biological	JJ	JJ	YES
1224	1454	study	NN	NN	YES
1225	1455	has	VB	VB	YES
1226	1456	revealed	VB	VB	YES
1227	1457	that	OO	OO	YES
1228	1458	such	JJ	JJ	YES
1229	1459	complex	JJ	JJ	YES
1230	1460	behaviors	NN	NN	YES
1231	1461	are	VB	VB	YES
1232	1462	a	OO	OO	YES
1233	1463	result	NN	NN	YES
1234	1464	of	OO	OO	YES
1235	1465	a	OO	OO	YES
1236	1466	combination	NN	NN	YES
1237	1467	of	OO	OO	YES
1238	1468	biomechanics	NN	NN	YES
1239	1469	and	OO	OO	YES
1240	1470	neural	JJ	JJ	YES
1241	1471	mechanism	NN	NN	YES
1242	1472	thus	RB	RB	YES
1243	1473	representing	VB	VB	YES
1244	1474	the	OO	OO	YES
1245	1475	true	JJ	JJ	YES
1246	1476	nature	NN	NN	YES
1247	1477	of	OO	OO	YES
1248	1478	embodied	JJ	JJ	YES
1249	1479	interactions	NN	NN	YES
1250	1481	While	OO	OO	YES
1251	1482	the	OO	OO	YES
1252	1483	biomechanics	NN	NN	YES
1253	1484	helps	VB	VB	YES
1254	1485	maintain	VB	VB	YES
1255	1486	flexibility	NN	NN	YES
1256	1487	and	OO	OO	YES
1257	1488	sustain	VB	VB	YES
1258	1489	a	OO	OO	YES
1259	1490	variety	NN	NN	YES
1260	1491	of	OO	OO	YES
1261	1492	movements	NN	NN	YES
1262	1494	the	OO	OO	YES
1263	1495	neural	JJ	JJ	YES
1264	1496	mechanisms	NN	NN	YES
1265	1497	generate	VB	VB	YES
1266	1498	movements	NN	NN	YES
1267	1499	while	OO	OO	YES
1268	1500	making	VB	VB	YES
1269	1501	appropriate	JJ	JJ	YES
1270	1502	predictions	NN	NN	YES
1271	1503	crucial	JJ	JJ	YES
1272	1504	for	OO	OO	YES
1273	1505	achieving	VB	VB	YES
1274	1506	adaptation	NN	NN	YES
1275	1508	Such	JJ	JJ	YES
1276	1509	predictions	NN	NN	YES
1277	1510	or	OO	OO	YES
1278	1511	planning	VB	NN	NO
1279	1512	ahead	RB	RB	YES
1280	1513	can	VB	VB	YES
1281	1514	be	VB	VB	YES
1282	1515	achieved	VB	VB	YES
1283	1516	by	OO	OO	YES
1284	1517	way	NN	NN	YES
1285	1518	of	OO	OO	YES
1286	1519	internal	JJ	JJ	YES
1287	1520	models	NN	NN	YES
1288	1521	that	OO	OO	YES
1289	1522	are	VB	VB	YES
1290	1523	grounded	VB	VB	YES
1291	1524	in	OO	OO	YES
1292	1525	the	OO	OO	YES
1293	1526	overall	JJ	JJ	YES
1294	1527	behavior	NN	NN	YES
1295	1528	of	OO	OO	YES
1296	1529	the	OO	OO	YES
1297	1530	animal	NN	NN	YES
1298	1532	Inspired	VB	VB	YES
1299	1533	by	OO	OO	YES
1300	1534	these	OO	OO	YES
1301	1535	findings	NN	NN	YES
1302	1537	we	NN	NN	YES
1303	1538	present	VB	VB	YES
1304	1539	here	RB	RB	YES
1305	1541	an	OO	OO	YES
1306	1542	artificial	JJ	JJ	YES
1307	1546	walking	NN	NN	YES
1308	1547	system	NN	NN	YES
1309	1548	which	OO	OO	YES
1310	1549	effectively	RB	RB	YES
1311	1550	combines	VB	VB	YES
1312	1551	biomechanics	NN	NN	YES
1313	1553	in	OO	OO	YES
1314	1554	terms	NN	NN	YES
1315	1555	of	OO	OO	YES
1316	1556	the	OO	OO	YES
1317	1557	body	NN	NN	YES
1318	1558	and	OO	OO	YES
1319	1559	leg	NN	JJ	NO
1320	1560	structures	NN	NN	YES
1321	1562	with	OO	OO	YES
1322	1563	the	OO	OO	YES
1323	1564	underlying	VB	VB	YES
1324	1565	neural	JJ	JJ	YES
1325	1566	mechanisms	NN	NN	YES
1326	1568	The	OO	OO	YES
1327	1569	neural	JJ	JJ	YES
1328	1570	mechanisms	NN	NN	YES
1329	1571	consist	VB	VB	YES
1330	1572	of	OO	OO	YES
1331	1573	1	OO	OO	YES
1332	1575	central	JJ	JJ	YES
1333	1576	pattern	NN	NN	YES
1334	1577	generator	NN	NN	YES
1335	1578	based	VB	VB	YES
1336	1579	control	NN	NN	YES
1337	1580	for	OO	OO	YES
1338	1581	generating	VB	VB	YES
1339	1582	basic	JJ	JJ	YES
1340	1583	rhythmic	JJ	JJ	YES
1341	1584	patterns	NN	NN	YES
1342	1585	and	OO	OO	YES
1343	1586	coordinated	JJ	JJ	YES
1344	1587	movements	NN	NN	YES
1345	1589	2	OO	OO	YES
1346	1591	distributed	VB	VB	YES
1347	1593	at	OO	OO	YES
1348	1594	each	OO	OO	YES
1349	1595	leg	NN	NN	YES
1350	1597	recurrent	JJ	JJ	YES
1351	1598	neural	NN	JJ	NO
1352	1599	network	NN	NN	YES
1353	1600	based	VB	VB	YES
1354	1601	adaptive	JJ	JJ	YES
1355	1602	forward	NN	JJ	NO
1356	1603	models	NN	NN	YES
1357	1604	with	OO	OO	YES
1358	1605	efference	NN	NN	YES
1359	1606	copies	NN	NN	YES
1360	1607	as	OO	OO	YES
1361	1608	internal	JJ	JJ	YES
1362	1609	models	NN	NN	YES
1363	1610	for	OO	OO	YES
1364	1611	sensory	JJ	JJ	YES
1365	1612	predictions	NN	NN	YES
1366	1613	and	OO	OO	YES
1367	1614	instantaneous	JJ	JJ	YES
1368	1615	state	NN	NN	YES
1369	1616	estimations	NN	NN	YES
1370	1618	and	OO	OO	YES
1371	1619	3	OO	OO	YES
1372	1621	searching	VB	NN	NO
1373	1622	and	OO	OO	YES
1374	1623	elevation	NN	NN	YES
1375	1624	control	NN	NN	YES
1376	1625	for	OO	OO	YES
1377	1626	adapting	VB	VB	YES
1378	1627	the	OO	OO	YES
1379	1628	movement	NN	NN	YES
1380	1629	of	OO	OO	YES
1381	1630	an	OO	OO	YES
1382	1631	individual	JJ	JJ	YES
1383	1632	leg	NN	NN	YES
1384	1633	to	OO	OO	YES
1385	1634	deal	VB	VB	YES
1386	1635	with	OO	OO	YES
1387	1636	different	JJ	JJ	YES
1388	1637	environmental	JJ	JJ	YES
1389	1638	conditions	NN	NN	YES
1390	1640	Perceptual	JJ	JJ	YES
1391	1641	similarity	NN	NN	YES
1392	1642	is	VB	VB	YES
1393	1643	a	OO	OO	YES
1394	1644	cognitive	JJ	JJ	YES
1395	1645	judgment	NN	NN	YES
1396	1646	that	OO	OO	YES
1397	1647	represents	VB	VB	YES
1398	1648	the	OO	OO	YES
1399	1652	of	OO	OO	YES
1400	1653	a	OO	OO	YES
1401	1654	complex	JJ	JJ	YES
1402	1655	cascade	NN	NN	YES
1403	1656	of	OO	OO	YES
1404	1657	hierarchical	JJ	JJ	YES
1405	1658	processing	NN	NN	YES
1406	1659	throughout	OO	OO	YES
1407	1660	visual	JJ	JJ	YES
1408	1661	cortex	NN	NN	YES
1409	1663	Although	OO	OO	YES
1410	1664	it	NN	NN	YES
1411	1665	is	VB	VB	YES
1412	1666	intuitive	JJ	JJ	YES
1413	1667	that	OO	OO	YES
1414	1668	visual	JJ	JJ	YES
1415	1669	objects	NN	NN	YES
1416	1670	that	OO	OO	YES
1417	1671	appear	VB	VB	YES
1418	1672	similar	JJ	JJ	YES
1419	1673	may	VB	VB	YES
1420	1674	share	VB	VB	YES
1421	1675	similar	JJ	JJ	YES
1422	1676	underlying	JJ	JJ	YES
1423	1677	patterns	NN	NN	YES
1424	1678	of	OO	OO	YES
1425	1679	neural	JJ	JJ	YES
1426	1680	activation	NN	NN	YES
1427	1682	a	OO	OO	YES
1428	1683	direct	JJ	JJ	YES
1429	1684	mapping	NN	NN	YES
1430	1685	between	OO	OO	YES
1431	1686	perceptual	JJ	JJ	YES
1432	1687	similarity	NN	NN	YES
1433	1688	and	OO	OO	YES
1434	1689	representational	NN	JJ	NO
1435	1690	distance	NN	NN	YES
1436	1691	has	VB	VB	YES
1437	1692	not	RB	RB	YES
1438	1693	been	VB	VB	YES
1439	1694	demonstrated	VB	VB	YES
1440	1696	Here	RB	RB	YES
1441	1697	we	NN	NN	YES
1442	1698	explore	VB	VB	YES
1443	1699	the	OO	OO	YES
1444	1700	relationship	NN	NN	YES
1445	1701	between	OO	OO	YES
1446	1702	the	OO	OO	YES
1447	1703	human	JJ	JJ	YES
1448	1704	brain	NN	NN	YES
1449	1709	representation	NN	NN	YES
1450	1710	of	OO	OO	YES
1451	1711	visual	JJ	JJ	YES
1452	1712	patterns	NN	NN	YES
1453	1713	and	OO	OO	YES
1454	1714	behavioral	JJ	JJ	YES
1455	1715	judgments	NN	NN	YES
1456	1716	of	OO	OO	YES
1457	1717	perceptual	JJ	JJ	YES
1458	1718	similarity	NN	NN	YES
1459	1720	The	OO	OO	YES
1460	1721	visual	JJ	JJ	YES
1461	1722	stimuli	NN	NN	YES
1462	1723	were	VB	VB	YES
1463	1724	abstract	JJ	JJ	YES
1464	1725	patterns	NN	NN	YES
1465	1726	constructed	VB	VB	YES
1466	1727	from	OO	OO	YES
1467	1728	identical	JJ	JJ	YES
1468	1729	perceptual	JJ	JJ	YES
1469	1730	units	NN	NN	YES
1470	1732	oriented	VB	VB	YES
1471	1733	Gabor	NN	NN	YES
1472	1734	patches	NN	NN	YES
1473	1736	so	OO	OO	YES
1474	1737	that	OO	OO	YES
1475	1738	each	OO	OO	YES
1476	1739	pattern	NN	NN	YES
1477	1740	had	VB	VB	YES
1478	1741	a	OO	OO	YES
1479	1742	unique	JJ	JJ	YES
1480	1743	global	JJ	JJ	YES
1481	1744	form	NN	NN	YES
1482	1745	or	OO	OO	YES
1483	1746	perceptual	JJ	JJ	YES
1484	1748	Gestalt	NN	NN	YES
1485	1751	The	OO	OO	YES
1486	1752	visual	JJ	JJ	YES
1487	1753	stimuli	NN	NN	YES
1488	1754	were	VB	VB	YES
1489	1755	decodable	JJ	JJ	YES
1490	1756	from	OO	OO	YES
1491	1757	evoked	VB	JJ	NO
1492	1758	neural	JJ	JJ	YES
1493	1759	activation	NN	NN	YES
1494	1760	patterns	NN	NN	YES
1495	1761	measured	VB	VB	YES
1496	1762	with	OO	OO	YES
1497	1763	magnetoencephalography	NN	NN	YES
1498	1765	MEG	NN	NN	YES
1499	1768	however	RB	RB	YES
1500	1770	stimuli	NN	NN	YES
1501	1771	differed	VB	VB	YES
1502	1772	in	OO	OO	YES
1503	1773	the	OO	OO	YES
1504	1774	similarity	NN	NN	YES
1505	1775	of	OO	OO	YES
1506	1776	their	JJ	JJ	YES
1507	1777	neural	JJ	JJ	YES
1508	1778	representation	NN	NN	YES
1509	1779	as	OO	OO	YES
1510	1780	estimated	VB	VB	YES
1511	1781	by	OO	OO	YES
1512	1782	differences	NN	NN	YES
1513	1783	in	OO	OO	YES
1514	1784	decodability	NN	NN	YES
1515	1786	Early	RB	RB	YES
1516	1787	after	OO	OO	YES
1517	1788	stimulus	NN	NN	YES
1518	1789	onset	NN	NN	YES
1519	1791	from	OO	OO	YES
1520	1792	50ms	NN	OO	NO
1521	1795	a	OO	OO	YES
1522	1796	model	NN	NN	YES
1523	1797	based	VB	VB	YES
1524	1798	on	OO	OO	YES
1525	1799	retinotopic	NN	JJ	NO
1526	1800	organization	NN	NN	YES
1527	1801	predicted	VB	VB	YES
1528	1802	the	OO	OO	YES
1529	1803	representational	JJ	JJ	YES
1530	1804	similarity	NN	NN	YES
1531	1805	of	OO	OO	YES
1532	1806	the	OO	OO	YES
1533	1807	visual	JJ	JJ	YES
1534	1808	stimuli	NN	NN	YES
1535	1810	Following	VB	VB	YES
1536	1811	the	OO	OO	YES
1537	1812	peak	NN	JJ	NO
1538	1813	correlation	NN	NN	YES
1539	1814	between	OO	OO	YES
1540	1815	the	OO	OO	YES
1541	1816	retinotopic	JJ	JJ	YES
1542	1817	model	NN	NN	YES
1543	1818	and	OO	OO	YES
1544	1819	neural	JJ	JJ	YES
1545	1820	data	NN	NN	YES
1546	1821	at	OO	OO	YES
1547	1822	80ms	NN	OO	NO
1548	1824	the	OO	OO	YES
1549	1825	neural	JJ	JJ	YES
1550	1826	representations	NN	NN	YES
1551	1827	quickly	RB	RB	YES
1552	1828	evolved	VB	VB	YES
1553	1829	so	OO	OO	YES
1554	1830	that	OO	OO	YES
1555	1831	retinotopy	NN	NN	YES
1556	1832	no	RB	RB	YES
1557	1833	longer	RB	RB	YES
1558	1834	provided	VB	VB	YES
1559	1835	a	OO	OO	YES
1560	1836	sufficient	JJ	JJ	YES
1561	1837	account	NN	NN	YES
1562	1838	of	OO	OO	YES
1563	1839	the	OO	OO	YES
1564	1840	brain	NN	??	NO
1565	1845	representation	NN	NN	YES
1566	1846	of	OO	OO	YES
1567	1847	the	OO	OO	YES
1568	1848	stimuli	NN	NN	YES
1569	1850	Overall	RB	RB	YES
1570	1851	the	OO	OO	YES
1571	1852	strongest	JJ	JJ	YES
1572	1853	predictor	NN	NN	YES
1573	1854	of	OO	OO	YES
1574	1855	the	OO	OO	YES
1575	1856	brain	NN	NN	YES
1576	1858	representation	NN	NN	YES
1577	1859	was	VB	VB	YES
1578	1860	a	OO	OO	YES
1579	1861	model	NN	NN	YES
1580	1862	based	VB	VB	YES
1581	1863	on	OO	OO	YES
1582	1864	human	JJ	JJ	YES
1583	1865	judgments	NN	NN	YES
1584	1866	of	OO	OO	YES
1585	1867	perceptual	JJ	JJ	YES
1586	1868	similarity	NN	NN	YES
1587	1870	which	OO	OO	YES
1588	1871	reached	VB	VB	YES
1589	1872	the	OO	OO	YES
1590	1873	theoretical	JJ	JJ	YES
1591	1874	limits	NN	NN	YES
1592	1875	of	OO	OO	YES
1593	1876	the	OO	OO	YES
1594	1877	maximum	JJ	JJ	YES
1595	1878	correlation	NN	NN	YES
1596	1879	with	OO	OO	YES
1597	1880	the	OO	OO	YES
1598	1881	neural	JJ	JJ	YES
1599	1882	data	NN	NN	YES
1600	1883	defined	VB	VB	YES
1601	1884	by	OO	OO	YES
1602	1885	the	OO	OO	YES
1603	1887	noise	NN	NN	YES
1604	1888	ceiling	NN	NN	YES
1605	1891	We	OO	NN	NO
1606	1892	compare	VB	VB	YES
1607	1893	in	OO	OO	YES
1608	1894	this	OO	OO	YES
1609	1895	paper	NN	NN	YES
1610	1896	several	JJ	JJ	YES
1611	1897	feature	NN	NN	YES
1612	1898	selection	NN	NN	YES
1613	1899	methods	NN	NN	YES
1614	1900	for	OO	OO	YES
1615	1901	the	OO	OO	YES
1616	1902	Naive	NN	NN	YES
1617	1903	Bayes	NN	NN	YES
1618	1904	Classifier	NN	NN	YES
1619	1906	NBC	NN	NN	YES
1620	1908	when	RB	RB	YES
1621	1909	the	OO	OO	YES
1622	1910	data	NN	NN	YES
1623	1911	under	OO	OO	YES
1624	1912	study	NN	NN	YES
1625	1913	are	VB	VB	YES
1626	1914	described	VB	VB	YES
1627	1915	by	OO	OO	YES
1628	1916	a	OO	OO	YES
1629	1917	large	JJ	JJ	YES
1630	1918	number	NN	NN	YES
1631	1919	of	OO	OO	YES
1632	1920	redundant	JJ	JJ	YES
1633	1921	binary	JJ	JJ	YES
1634	1922	indicators	NN	NN	YES
1635	1924	Wrapper	OO	JJ	NO
1636	1925	approaches	VB	NN	NO
1637	1926	guided	VB	VB	YES
1638	1927	by	OO	OO	YES
1639	1928	the	OO	OO	YES
1640	1929	NBC	NN	NN	YES
1641	1930	estimation	NN	NN	YES
