indexInText	indexInSentence	sentenceNumber	token	posTag
1164	27	48	at	IN
1165	28	48	no	DT
1166	29	48	great	JJ
1167	30	48	distance	NN
1168	31	48	.	.
1169	1	49	Indeed	RB
1170	2	49	,	,
1171	3	49	certain	JJ
1172	4	49	of	IN
1173	5	49	the	DT
1174	6	49	most	RBS
1175	7	49	authentic	JJ
1176	8	49	historians	NNS
1177	9	49	of	IN
1178	10	49	those	DT
1179	11	49	parts	NNS
1180	12	49	,	,
1181	13	49	who	WP
1182	14	49	have	VBP
1183	15	49	been	VBN
1184	16	49	careful	JJ
1185	17	49	in	IN
1186	18	49	collecting	VBG
1187	19	49	and	CC
1188	20	49	collating	VBG
1189	21	49	the	DT
1190	22	49	floating	VBG
1191	23	49	facts	NNS
1192	24	49	concerning	VBG
1193	25	49	this	DT
1194	26	49	spectre	NN
1195	27	49	,	,
1196	28	49	allege	VBP
1197	29	49	that	IN
1198	30	49	the	DT
1199	31	49	body	NN
1200	32	49	of	IN
1201	33	49	the	DT
1202	34	49	trooper	NN
1203	35	49	having	VBG
1204	36	49	been	VBN
1205	37	49	buried	VBN
1206	38	49	in	IN
1207	39	49	the	DT
1208	40	49	churchyard	NN
1209	41	49	,	,
1210	42	49	the	DT
1211	43	49	ghost	NN
1212	44	49	rides	VBZ
1213	45	49	forth	RB
1214	46	49	to	IN
1215	47	49	the	DT
1216	48	49	scene	NN
1217	49	49	of	IN
1218	50	49	battle	NN
1219	51	49	in	IN
1220	52	49	nightly	JJ
1221	53	49	quest	NN
1222	54	49	of	IN
1223	55	49	his	PRP$
1224	56	49	head	NN
1225	57	49	,	,
1226	58	49	and	CC
1227	59	49	that	IN
1228	60	49	the	DT
1229	61	49	rushing	VBG
1230	62	49	speed	NN
1231	63	49	with	IN
1232	64	49	which	WDT
1233	65	49	he	PRP
1234	66	49	sometimes	RB
1235	67	49	passes	VBZ
1236	68	49	along	IN
1237	69	49	the	DT
1238	70	49	Hollow	NNP
1239	71	49	,	,
1240	72	49	like	IN
1241	73	49	a	DT
1242	74	49	midnight	NN
1243	75	49	blast	NN
1244	76	49	,	,
1245	77	49	is	VBZ
1246	78	49	owing	VBG
1247	79	49	to	IN
1248	80	49	his	PRP$
1249	81	49	being	VBG
1250	82	49	belated	JJ
1251	83	49	,	,
1252	84	49	and	CC
1253	85	49	in	IN
1254	86	49	a	DT
1255	87	49	hurry	NN
1256	88	49	to	TO
1257	89	49	get	VB
1258	90	49	back	RB
1259	91	49	to	IN
1260	92	49	the	DT
1261	93	49	churchyard	NN
1262	94	49	before	IN
1263	95	49	daybreak	NN
1264	96	49	.	.
1265	1	50	“	.
1266	1	51	If	IN
1267	2	51	you	PRP
1268	3	51	’re	VBP
1269	4	51	not	RB
1270	5	51	willing	JJ
1271	6	51	to	TO
1272	7	51	go	VB
1273	8	51	outside	IN
1274	9	51	the	DT
1275	10	51	parameters	NNS
1276	11	51	set	VBN
1277	12	51	by	IN
1278	13	51	conglomerates	NNS
1279	14	51	,	,
1280	15	51	that	IN
1281	16	51	safety	NN
1282	17	51	net	NN
1283	18	51	of	IN
1284	19	51	success	NN
1285	20	51	,	,
1286	21	51	there	EX
1287	22	51	’s	UH
1288	23	51	no	DT
1289	24	51	point	NN
1290	25	51	venturing	VBG
1291	26	51	out	RP
1292	27	51	on	IN
1293	28	51	your	PRP$
1294	29	51	own	JJ
1295	30	51	,	,
1296	31	51	”	-LRB-
1297	32	51	Lee	NNP
1298	33	51	assures	VBZ
1299	34	51	.	.
1300	35	51	“	.
1301	1	52	Many	JJ
1302	2	52	young	JJ
1303	3	52	entrepreneurs	NNS
1304	4	52	seem	VBP
1305	5	52	to	TO
1306	6	52	be	VB
1307	7	52	jumping	VBG
1308	8	52	on	IN
1309	9	52	the	DT
1310	10	52	bandwagon	NN
1311	11	52	,	,
1312	12	52	approaching	VBG
1313	13	52	the	DT
1314	14	52	startup	NN
1315	15	52	game	NN
1316	16	52	for	IN
1317	17	52	the	DT
1318	18	52	wrong	JJ
1319	19	52	reasons	NNS
1320	20	52	,	,
1321	21	52	without	IN
1322	22	52	any	DT
1323	23	52	clear	JJ
1324	24	52	strategy	NN
1325	25	52	in	IN
1326	26	52	mind	NN
1327	27	52	,	,
1328	28	52	”	''
1329	29	52	Lee	NNP
1330	30	52	notes	NNS
1331	31	52	.	.
1332	1	53	“	NFP
1333	1	54	If	IN
1334	2	54	you	PRP
1335	3	54	’re	VBP
1336	4	54	not	RB
1337	5	54	hungry	JJ
1338	6	54	enough	RB
1339	7	54	,	,
1340	8	54	if	IN
1341	9	54	you	PRP
1342	10	54	’re	VBZ
1343	11	54	not	RB
1344	12	54	ready	JJ
1345	13	54	to	TO
1346	14	54	startup	VB
1347	15	54	a	DT
1348	16	54	new	JJ
1349	17	54	company	NN
1350	18	54	,	,
1351	19	54	then	RB
1352	20	54	it	PRP
1353	21	54	’s	VBZ
1354	22	54	better	JJR
1355	23	54	to	TO
1356	24	54	jump	VB
1357	25	54	ship	NN
1358	26	54	.	.
1359	27	54	”	''
1360	1	55	President	NNP
1361	2	55	Park	NNP
1362	3	55	Geun	NNP
1363	4	55	-	HYPH
1364	5	55	hye	NNP
1365	6	55	has	VBZ
1366	7	55	vowed	VBN
1367	8	55	to	TO
1368	9	55	cut	VB
1369	10	55	through	RP
1370	11	55	red	JJ
1371	12	55	tap	NN
1372	13	55	and	CC
1373	14	55	provide	VB
1374	15	55	financial	JJ
1375	16	55	incentive	NN
1376	17	55	for	IN
1377	18	55	entrepreneurs	NNS
1378	19	55	,	,
1379	20	55	earmarking	VBG
1380	21	55	$	$
1381	22	55	92	CD
1382	23	55	billion	CD
1383	24	55	to	TO
1384	25	55	support	VB
1385	26	55	small	JJ
1386	27	55	and	CC
1387	28	55	mid	JJ
1388	29	55	-	HYPH
1389	30	55	sized	JJ
1390	31	55	businesses	NNS
1391	32	55	,	,
1392	33	55	which	WDT
1393	34	55	also	RB
1394	35	55	encompasses	VBZ
1395	36	55	startups	NNS
1396	37	55	.	.
1397	1	56	But	CC
1398	2	56	getting	VBG
1399	3	56	startups	NNS
1400	4	56	off	IN
1401	5	56	the	DT
1402	6	56	ground	NN
1403	7	56	is	VBZ
1404	8	56	one	CD
1405	9	56	thing	NN
1406	10	56	,	,
1407	11	56	turning	VBG
1408	12	56	them	PRP
1409	13	56	into	IN
1410	14	56	sustainable	JJ
1411	15	56	businesses	NNS
1412	16	56	is	VBZ
1413	17	56	another	DT
1414	18	56	.	.
1415	1	57	It	PRP
1416	2	57	seems	VBZ
1417	3	57	only	RB
1418	4	57	a	DT
1419	5	57	matter	NN
1420	6	57	of	IN
1421	7	57	time	NN
1422	8	57	before	IN
1423	9	57	such	JJ
1424	10	57	inflated	JJ
1425	11	57	expectations	NNS
1426	12	57	burst	VBP
1427	13	57	,	,
1428	14	57	if	IN
1429	15	57	entrepreneurs	NNS
1430	16	57	do	VBP
1431	17	57	n’t	RB
1432	18	57	keep	VB
1433	19	57	at	IN
1434	20	57	it	PRP
1435	21	57	for	IN
1436	22	57	the	DT
1437	23	57	right	JJ
1438	24	57	reasons	NNS
1439	25	57	.	.
1440	1	58	Another	DT
1441	2	58	obstacle	NN
1442	3	58	for	IN
1443	4	58	many	JJ
1444	5	58	entrepreneurs	NNS
1445	6	58	is	VBZ
1446	7	58	the	DT
1447	8	58	apparent	JJ
1448	9	58	lack	NN
1449	10	58	of	IN
1450	11	58	corporate	JJ
1451	12	58	culture	NN
1452	13	58	that	WDT
1453	14	58	actively	RB
1454	15	58	embraces	VBZ
1455	16	58	M&A	NNP
1456	17	58	deals	NNS
1457	18	58	,	,
1458	19	58	which	WDT
1459	20	58	,	,
1460	21	58	in	IN
1461	22	58	turn	NN
1462	23	58	,	,
1463	24	58	rewards	NNS
1464	25	58	founders	NNS
1465	26	58	with	IN
1466	27	58	attractive	JJ
1467	28	58	valuations	NNS
1468	29	58	.	.
1469	1	59	According	VBG
1470	2	59	to	IN
1471	3	59	Go	VB
1472	4	59	Young	NNP
1473	5	59	-	HYPH
1474	6	59	ha	NNP
1475	7	59	,	,
1476	8	59	chairman	NN
1477	9	59	of	IN
1478	10	59	The	DT
1479	11	59	Korean	NNP
1480	12	59	Business	NNP
1481	13	59	Angels	NNPS
1482	14	59	Association	NNP
1483	15	59	,	,
1484	16	59	the	DT
1485	17	59	government	NN
1486	18	59	remains	VBZ
1487	19	59	slow	RB
1488	20	59	at	IN
1489	21	59	harnessing	VBG
1490	22	59	the	DT
1491	23	59	potential	NN
1492	24	59	of	IN
1493	25	59	younger	JJR
1494	26	59	entrepreneurs	NNS
1495	27	59	,	,
1496	28	59	many	DT
1497	29	59	of	IN
1498	30	59	whom	WP
1499	31	59	are	VBP
1500	32	59	still	RB
1501	33	59	under	IN
1502	34	59	the	DT
1503	35	59	spell	NN
1504	36	59	of	IN
1505	37	59	larger	JJR
1506	38	59	conglomerates	NNS
1507	39	59	that	WDT
1508	40	59	hold	VBP
1509	41	59	a	DT
1510	42	59	monopoly	NN
1511	43	59	on	IN
1512	44	59	the	DT
1513	45	59	country	NN
1514	46	59	’s	XX
1515	47	59	tech	NN
1516	48	59	industries	NNS
1517	49	59	.	.
