indexInText	indexInSentence	sentenceNumber	token	posTag	lemma	neTag
864	16	37	,	,	,	DATE
865	17	37	2016	CD	2016	DATE
866	18	37	,	,	,	
867	19	37	reported	VBN	report	
868	20	37	by	IN	by	
869	21	37	Lt	NNP	lt	
870	22	37	.	.	.	
871	1	38	Gen.	NNP	gen.	
872	2	38	Terrence	NNP	terrence	PERSON
873	3	38	J.	NNP	j.	PERSON
874	4	38	O'Shaughnessy	NNP	o'shaughnessy	PERSON
875	5	38	,	,	,	
876	6	38	commander	NN	commander	
877	7	38	of	IN	of	
878	8	38	U.S.	NNP	u.s.	ORG
879	9	38	Seventh	NNP	seventh	ORG
880	10	38	Air	NNP	air	ORG
881	11	38	Force	NNP	force	ORG
882	12	38	and	CC	and	
883	13	38	deputy	JJ	deputy	
884	14	38	commander	NN	commander	
885	15	38	of	IN	of	
886	16	38	United	NNP	united	ORG
887	17	38	Nations	NNP	nations	ORG
888	18	38	Command/U.S.	NNP	command/u.s.	
889	19	38	Forces	NNP	forces	
890	20	38	Korea	NNP	korea	
891	21	38	,	,	,	
892	22	38	said	VBD	say	
893	23	38	in	IN	in	
894	24	38	a	DT	a	
895	25	38	statement	NN	statement	
896	26	38	from	IN	from	
897	27	38	U.S.	NNP	u.s.	ORG
898	28	38	Forces	NNP	forces	ORG
899	29	38	Korea	NNP	korea	ORG
900	30	38	.	.	.	
901	1	39	The	DT	the	
902	2	39	coherence	NN	coherence	
903	3	39	of	IN	of	
904	4	39	the	DT	the	
905	5	39	allocation	NN	allocation	
906	6	39	method	NN	method	
907	7	39	for	IN	for	
908	8	39	Pickens	NNP	pickens	GPE
909	9	39	County	NNP	county	GPE
910	10	39	,	,	,	
911	11	39	S.C.	NNP	s.c.	GPE
912	12	39	depends	VBZ	depend	
913	13	39	on	IN	on	
914	14	39	the	DT	the	
915	15	39	properties	NNS	property	
916	16	39	of	IN	of	
917	17	39	the	DT	the	
918	18	39	selected	VBN	select	
919	19	39	risk	NN	risk	
920	20	39	measure	NN	measure	
921	21	39	at	IN	at	
922	22	39	Suffolk	NNP	suffolk	GPE
923	23	39	County	NNP	county	GPE
924	24	39	,	,	,	
925	25	39	N.Y.	NNP	n.y.	GPE
926	1	40	On	IN	on	
927	2	40	October	NNP	october	DATE
928	3	40	9	CD	9	DATE
929	4	40	,	,	,	DATE
930	5	40	2007	CD	2007	DATE
931	6	40	,	,	,	
932	7	40	the	DT	the	ORG
933	8	40	City	NNP	city	ORG
934	9	40	Council	NNP	council	ORG
935	10	40	approved	VBD	approve	
936	11	40	an	DT	an	
937	12	40	ordinance	NN	ordinance	
938	13	40	(	-LRB-	(	
939	14	40	Chapter	NNP	chapter	LAW
940	15	40	54	CD	54	LAW
941	16	40	,	,	,	
942	17	40	Section	NN	section	
943	18	40	72.2	CD	72.2	
944	19	40	)	-RRB-	)	
945	20	40	requiring	VBG	require	
946	21	40	contractors	NNS	contractor	
947	22	40	to	TO	to	
948	23	40	certify	VB	certify	
949	24	40	that	IN	that	
950	25	40	they	PRP	they	
951	26	40	do	VBP	do	
952	27	40	not	RB	not	
953	28	40	and	CC	and	
954	29	40	will	MD	will	
955	30	40	not	RB	not	
956	31	40	employ	VB	employ	
957	32	40	illegal	JJ	illegal	
958	33	40	aliens	NNS	alien	
959	34	40	during	IN	during	
960	35	40	the	DT	the	
961	36	40	performance	NN	performance	
962	37	40	of	IN	of	
963	38	40	a	DT	a	
964	39	40	city	NN	city	
965	40	40	contract	NN	contract	
966	41	40	.	.	.	
967	1	41	We	PRP	we	
968	2	41	quote	UH	quote	
969	3	41	as	IN	as	
970	4	41	examples	NNS	example	
971	5	41	,	,	,	
972	6	41	Fischer	NNP	fischer	
973	7	41	et	NNP	et	
974	8	41	al	NNP	al	
975	9	41	.	.	.	
976	1	42	(	-LRB-	(	
977	2	42	2003	CD	2003	DATE
978	3	42	)	-RRB-	)	
979	4	42	[	-LRB-	[	
980	5	42	12	CD	12	CARDINAL
981	6	42	]	-RRB-	]	
982	7	42	,	,	,	
983	8	42	Bush	NNP	bush	PERSON
984	9	42	and	CC	and	
985	10	42	Dorfleitner	NNP	dorfleitner	PERSON
986	11	42	(	-LRB-	(	
987	12	42	2008	CD	2008	DATE
988	13	42	)	-RRB-	)	
989	14	42	[	-LRB-	[	
990	15	42	5	CD	5	CARDINAL
991	16	42	]	-RRB-	]	
992	17	42	,	,	,	
993	18	42	and	CC	and	
994	19	42	Kalkbrener	NNP	kalkbrener	
995	20	42	(	-LRB-	(	
996	21	42	2009	CD	2009	DATE
997	22	42	)	-RRB-	)	
998	23	42	[	-LRB-	[	
999	24	42	16	CD	16	
1000	25	42	]	-RRB-	]	
1001	26	42	.	.	.	
1002	1	43	We	PRP	we	
1003	2	43	have	VBP	have	
1004	3	43	a	DT	a	
1005	4	43	motto	NN	motto	
1006	5	43	:	:	:	
1007	6	43	live	VB	live	
1008	7	43	life	NN	life	
1009	8	43	to	IN	to	
1010	9	43	the	DT	the	
1011	10	43	full	JJ	full	
1012	11	43	.	.	.	
1013	1	44	The	DT	the	
1014	2	44	headline	NN	headline	
1015	3	44	read	VBD	read	
1016	4	44	:	:	:	
1017	5	44	‘	NFP	'	
1018	1	45	Local	NNP	local	
1019	2	45	Woman	NNP	woman	
1020	3	45	Saves	NNP	saves	
1021	4	45	Geese’.	NNP	geese’.	
1022	1	46	He	PRP	he	
1023	2	46	collects	VBZ	collect	
1024	3	46	eighteenth-	JJ	eighteenth-	DATE
1025	4	46	and	CC	and	DATE
1026	5	46	nineteenth	JJ	nineteenth	DATE
1027	6	46	-	HYPH	-	DATE
1028	7	46	century	NN	century	DATE
1029	8	46	vases	NNS	vas	
1030	9	46	.	.	.	
1031	10	46	'	''	'	
1032	1	47	Run	VB	run	
1033	2	47	as	RB	as	
1034	3	47	fast	RB	fast	
1035	4	47	as	IN	as	
1036	5	47	you	PRP	you	
1037	6	47	can	MD	can	
1038	7	47	!	.	!	
1039	8	47	'	''	'	
1040	1	48	he	PRP	he	
1041	2	48	shouted	VBD	shout	
1042	3	48	.	.	.	
1043	1	49	He	PRP	he	
1044	2	49	thought	VBD	think	
1045	3	49	it	PRP	it	
1046	4	49	would	MD	would	
1047	5	49	be	VB	be	
1048	6	49	amusing	JJ	amusing	
1049	7	49	(	-LRB-	(	
1050	8	49	!	.	!	
1051	9	49	)	-RRB-	)	
1052	10	49	to	TO	to	
1053	11	49	throw	VB	throw	
1054	12	49	a	DT	a	
1055	13	49	plastic	NN	plastic	
1056	14	49	mouse	NN	mouse	
1057	15	49	at	IN	at	
1058	16	49	me	PRP	me	
1059	17	49	.	.	.	
1060	1	50	The	DT	the	
1061	2	50	bus	NN	bus	
1062	3	50	timetable	NN	timetable	
1063	4	50	purports	VBZ	purport	
1064	5	50	to	TO	to	
1065	6	50	be	VB	be	
1066	7	50	accurate	JJ	accurate	
1067	8	50	(	-LRB-	(	
1068	9	50	?	.	?	
1069	10	50	)	-RRB-	)	
1070	11	50	.	.	.	
1071	1	51	Call	VB	call	
1072	2	51	me	PRP	me	
1073	3	51	tomorrow	NN	tomorrow	DATE
1074	4	51	;	:	;	
1075	5	51	you	PRP	you	
1076	6	51	can	MD	can	
1077	7	51	give	VB	give	
1078	8	51	me	PRP	me	
1079	9	51	an	DT	an	
1080	10	51	answer	NN	answer	
1081	11	51	then	RB	then	
1082	12	51	.	.	.	
1083	1	52	Other	JJ	other	
1084	2	52	than	IN	than	
1085	3	52	to	TO	to	
1086	4	52	indicate	VB	indicate	
1087	5	52	dates	NNS	date	
1088	6	52	(	-LRB-	(	
1089	7	52	9/11/2001	$	9/11/2001	
1090	8	52	)	-RRB-	)	
1091	9	52	or	CC	or	
1092	10	52	to	IN	to	
1093	11	52	separate	JJ	separate	
1094	12	52	lines	NNS	line	
1095	13	52	of	IN	of	
1096	14	52	poetry	NN	poetry	
1097	15	52	(	-LRB-	(	
1098	16	52	"	``	"	
1099	17	52	Celery	NNP	celery	
1100	18	52	,	,	,	
1101	19	52	raw	JJ	raw	
1102	20	52	/	,	/	
1103	21	52	Develops	NNS	develops	
1104	22	52	the	DT	the	
1105	23	52	jaw	NN	jaw	
1106	24	52	"	''	"	
1107	25	52	)	-RRB-	)	
1108	26	52	,	,	,	
1109	27	52	it	PRP	it	
1110	28	52	has	VBZ	have	
1111	29	52	few	JJ	few	
1112	30	52	defensible	JJ	defensible	
1113	31	52	uses	NNS	us	
1114	32	52	.	.	.	
1115	1	53	Substituting	VBG	substitute	
1116	2	53	w/o	NN	w/o	
1117	3	53	for	IN	for	
1118	4	53	without	IN	without	
1119	5	53	,	,	,	
1120	6	53	y/o	NNP	y/o	GPE
1121	7	53	for	IN	for	
1122	8	53	years	NNS	year	DATE
1123	9	53	old	JJ	old	
1124	10	53	,	,	,	
1125	11	53	and	CC	and	
1126	12	53	b/c	NN	b/c	
1127	13	53	for	IN	for	
1128	14	53	because	RB	because	
1129	15	53	can	MD	can	
1130	16	53	save	VB	save	
1131	17	53	valuable	JJ	valuable	
1132	18	53	time	NN	time	
1133	19	53	and	CC	and	
1134	20	53	space	NN	space	
1135	21	53	.	.	.	
1136	1	54	Writers	NNS	writer	
1137	2	54	should	MD	should	
1138	3	54	replace	VB	replace	
1139	4	54	a	DT	a	
1140	5	54	construction	NN	construction	
1141	6	54	like	IN	like	
1142	7	54	any	DT	any	
1143	8	54	man/woman	NN	man/woman	
1144	9	54	with	IN	with	
1145	10	54	any	DT	any	
1146	11	54	man	NN	man	
1147	12	54	or	CC	or	
1148	13	54	woman	NN	woman	
1149	14	54	in	IN	in	
1150	15	54	their	PRP$	their	
1151	16	54	finished	JJ	finished	
1152	17	54	work	NN	work	
1153	18	54	.	.	.	
1154	1	55	United	NNP	united	ORG
1155	2	55	Online	NNP	online	ORG
1156	3	55	,	,	,	
1157	4	55	Inc.	NNP	inc.	
1158	5	55	stocks	NNS	stock	
1159	6	55	are	VBP	be	
1160	7	55	in	IN	in	
1161	8	55	a	DT	a	
1162	9	55	drastic	JJ	drastic	
1163	10	55	slump	NN	slump	
1164	11	55	according	VBG	accord	
1165	12	55	to	IN	to	
1166	13	55	recent	JJ	recent	
1167	14	55	reportings	NNS	reporting	
1168	15	55	;	:	;	
1169	16	55	read	VB	read	
1170	17	55	more	JJR	more	
1171	18	55	in	IN	in	
1172	19	55	Yahoo	NNP	yahoo	GPE
1173	20	55	!	.	!	
1174	1	56	Finance	NN	finance	
1175	2	56	.	.	.	
1176	1	57	The	DT	the	
1177	2	57	Millennials	NNP	millennials	
1178	3	57	(	-LRB-	(	
1179	4	57	born	VBN	bear	
1180	5	57	c.	IN	c.	
1181	6	57	1981	CD	1981	DATE
1182	7	57	-	SYM	-	DATE
1183	8	57	2000	CD	2000	DATE
1184	9	57	)	-RRB-	)	
1185	10	57	having	VBG	have	
1186	11	57	been	VBN	be	
1187	12	57	born	VBN	bear	
1188	13	57	before	IN	before	
1189	14	57	the	DT	the	
1190	15	57	turn	NN	turn	
1191	16	57	of	IN	of	
1192	17	57	the	DT	the	
1193	18	57	century	NN	century	
1194	19	57	give	VB	give	
1195	20	57	way	NN	way	
1196	21	57	to	IN	to	
1197	22	57	the	DT	the	
1198	23	57	rise	NN	rise	
1199	24	57	of	IN	of	
1200	25	57	Generation	NNP	generation	ORG
1201	26	57	Y	NNP	y	ORG
1202	27	57	&	CC	&	ORG
1203	28	57	Generation	NNP	generation	ORG
1204	29	57	Z	NNP	z	ORG
1205	30	57	in	IN	in	
1206	31	57	Western	JJ	western	NORP
1207	32	57	countries	NNS	country	
1208	33	57	.	.	.	
1209	1	58	The	DT	the	
1210	2	58	prime	JJ	prime	
1211	3	58	minister	NN	minister	
1212	4	58	said	VBD	say	
1213	5	58	:	:	:	
1214	6	58	"	``	"	
1215	7	58	We	PRP	we	
1216	8	58	will	MD	will	
1217	9	58	fight	VB	fight	
1218	10	58	.	.	.	
1219	1	59	We	PRP	we	
1220	2	59	will	MD	will	
1221	3	59	not	RB	not	
1222	4	59	give	VB	give	
1223	5	59	up	RP	up	
1224	6	59	.	.	.	
1225	1	60	We	PRP	we	
1226	2	60	will	MD	will	
1227	3	60	win	VB	win	
1228	4	60	the	DT	the	
1229	5	60	next	JJ	next	
1230	6	60	election	NN	election	
1231	7	60	.	.	.	
1232	1	61	"	``	"	
1233	2	61	Most	JJS	most	
1234	3	61	chocolate	NN	chocolate	
1235	4	61	is	VBZ	be	
1236	5	61	sweet	JJ	sweet	
1237	6	61	and	CC	and	
1238	7	61	sometimes	RB	sometimes	
1239	8	61	sour	JJ	sour	
1240	9	61	-	:	-	
1241	10	61	but	CC	but	
1242	11	61	not	RB	not	
1243	12	61	all	DT	all	
1244	13	61	-	:	-	
1245	14	61	for	IN	for	
1246	15	61	some	DT	some	
1247	16	61	are	VBP	be	
1248	17	61	also	RB	also	
1249	18	61	bitter	JJ	bitter	
1250	19	61	.	.	.	
1251	1	62	On	IN	on	
1252	2	62	Jan.	NNP	jan.	DATE
1253	3	62	21st	NN	21st	DATE
1254	4	62	the	DT	the	
1255	5	62	first	JJ	first	ORDINAL
1256	6	62	13.8	CD	13.8	MONEY
1257	7	62	billion	CD	billion	MONEY
1258	8	62	dollar	NN	dollar	MONEY
1259	9	62	trade	NN	trade	
1260	10	62	between	IN	between	
1261	11	62	St.	NNP	st.	
1262	12	62	Francis	NNP	francis	
1263	13	62	et	NNP	et	
1264	14	62	al	NNP	al	
1265	15	62	.	.	.	
1266	16	62	and	CC	and	
1267	1	63	the	DT	the	ORG
1268	2	63	Sonic	NNP	sonic	ORG
1269	3	63	Boom	NNP	boom	ORG
1270	4	63	Traders	NNS	trader	ORG
1271	5	63	occured	VBD	occur	
1272	6	63	,	,	,	
1273	7	63	resulting	VBG	result	
1274	8	63	in	IN	in	
1275	9	63	a	DT	a	
1276	10	63	13.8%	CD	13.8%	CARDINAL
1277	11	63	drop	NN	drop	
1278	12	63	in	IN	in	
1279	13	63	the	DT	the	
1280	14	63	oil	NN	oil	
1281	15	63	pipeline	NN	pipeline	
1282	16	63	trade	NN	trade	
1283	17	63	(	-LRB-	(	
1284	18	63	Rodrigo	NNP	rodrigo	PERSON
1285	19	63	4	CD	4	CARDINAL
1286	20	63	)	-RRB-	)	
1287	21	63	.	.	.	
1288	1	64	The	DT	the	
1289	2	64	Journal	NNP	journal	
1290	3	64	of	IN	of	
1291	4	64	Asian	NNP	asian	NORP
1292	5	64	and	CC	and	
1293	6	64	African	NNP	african	ORG
1294	7	64	Studies	NNPS	studies	ORG
1295	8	64	(	-LRB-	(	
1296	9	64	J.	NNP	j.	
1297	10	64	Asian	NNP	asian	
1298	11	64	Afr	NNP	afr	
1299	12	64	.	.	.	
1300	1	65	Std	NNP	std	
1301	2	65	.	.	.	
1302	3	65	)	-RRB-	)	
1303	4	65	is	VBZ	be	
1304	5	65	a	DT	a	
1305	6	65	bimonthly	JJ	bimonthly	
1306	7	65	peer	NN	peer	
1307	8	65	-	HYPH	-	
1308	9	65	reviewed	VBN	review	
1309	10	65	academic	JJ	academic	
1310	11	65	journal	NN	journal	
1311	12	65	that	WDT	that	
1312	13	65	covers	VBZ	cover	
1313	14	65	research	NN	research	
1314	15	65	in	IN	in	
1315	16	65	the	DT	the	
1316	17	65	fields	NNS	field	
1317	18	65	of	IN	of	
1318	19	65	Asian	JJ	asian	NORP
1319	20	65	and	CC	and	
1320	21	65	African	JJ	african	NORP
1321	22	65	studies	NNS	study	
1322	23	65	.	.	.	
1323	1	66	Kennedy	NNP	kennedy	PERSON
1324	2	66	stated	VBD	state	
1325	3	66	,	,	,	
1326	4	66	"	``	"	
1327	5	66	There	EX	there	
1328	6	66	's	VBZ	'	
1329	7	66	nothing	NN	nothing	
1330	8	66	in	IN	in	
1331	9	66	the	DT	the	
1332	10	66	book	NN	book	
1333	11	66	about	IN	about	
1334	12	66	a	DT	a	
1335	13	66	situation	NN	situation	
1336	14	66	like	IN	like	
1337	15	66	this	DT	this	
1338	16	66	.	.	.	
1339	1	67	A	DT	a	
1340	2	67	lot	NN	lot	
1341	3	67	of	IN	of	
1342	4	67	you	PRP	you	
1343	5	67	men	NNS	man	
1344	6	67	have	VBP	have	
1345	7	67	families	NNS	family	
1346	8	67	and	CC	and	
1347	9	67	some	DT	some	
1348	10	67	of	IN	of	
1349	11	67	you	PRP	you	
1350	12	67	have	VBP	have	
1351	13	67	children	NNS	child	
1352	14	67	.	.	.	
1353	1	68	What	WP	what	
1354	2	68	do	VBP	do	
1355	3	68	you	PRP	you	
1356	4	68	want	VB	want	
1357	5	68	to	TO	to	
1358	6	68	do	VB	do	
1359	7	68	?	.	?	
1360	1	69	I	PRP	i	
1361	2	69	have	VBP	have	
1362	3	69	nothing	NN	nothing	
1363	4	69	to	TO	to	
1364	5	69	lose	VB	lose	
1365	6	69	.	.	.	
1366	7	69	"	''	"	
1367	1	70	"	``	"	
1368	1	71	The	DT	the	
1369	2	71	1st	JJ	1st	
1370	3	71	Gen.	NNP	gen.	
1371	4	71	Dreamcast	NNP	dreamcast	PERSON
1372	5	71	was	VBD	be	
1373	6	71	a	DT	a	
1374	7	71	pinnacle	NN	pinnacle	
1375	8	71	achievement	NN	achievement	
1376	9	71	in	IN	in	
1377	10	71	computer	NN	computer	
1378	11	71	engineering	NN	engineering	
1379	12	71	,	,	,	
1380	13	71	"	''	"	
1381	14	71	said	VBD	say	
1382	15	71	John	NNP	john	PERSON
1383	16	71	M.	NNP	m.	PERSON
1384	17	71	Stevens	NNP	stevens	PERSON
1385	18	71	.	.	.	
1386	1	72	Please	UH	please	
1387	2	72	send	VB	send	
1388	3	72	1.8	CD	1.8	CARDINAL
1389	4	72	oz	NN	oz	
1390	5	72	of	IN	of	
1391	6	72	100%	CD	100%	CARDINAL
1392	7	72	pure	JJ	pure	
1393	8	72	chocolate	NN	chocolate	
1394	9	72	to	IN	to	
1395	10	72	100	CD	100	CARDINAL
1396	11	72	Springview	NNP	springview	
1397	12	72	Dr.	NNP	dr.	
1398	13	72	by	IN	by	
1399	14	72	Mar.	NNP	mar.	DATE
1400	15	72	5th	NN	5th	DATE
1401	16	72	.	.	.	
1402	1	73	At	IN	at	
1403	2	73	12:00	CD	12:00	TIME
1404	3	73	P.M.	NN	p.m.	TIME
1405	4	73	the	DT	the	
1406	5	73	clock	NN	clock	
1407	6	73	struck	VBD	strike	
1408	7	73	,	,	,	
1409	8	73	as	IN	as	
1410	9	73	the	DT	the	
1411	10	73	vehicle	NN	vehicle	
1412	11	73	sped	VBN	speed	
1413	12	73	around	IN	around	
1414	13	73	the	DT	the	
1415	14	73	corner	NN	corner	
1416	15	73	on	IN	on	
1417	16	73	Boniface	NNP	boniface	FAC
1418	17	73	Blvd	NNP	blvd	FAC
1419	18	73	.	.	.	
1420	1	74	while	IN	while	
1421	2	74	followed	VBN	follow	
1422	3	74	by	IN	by	
1423	4	74	a	DT	a	
1424	5	74	squad	NN	squad	
1425	6	74	of	IN	of	
1426	7	74	Spec	NNP	spec	
1427	8	74	.	.	.	
1428	1	75	ops	JJ	ops	
1429	2	75	soldiers	NNS	soldier	
1430	3	75	.	.	.	
1431	1	76	The	DT	the	
1432	2	76	three	CD	three	CARDINAL
1433	3	76	recipes	NNS	recipe	
1434	4	76	for	IN	for	
1435	5	76	success	NN	success	
1436	6	76	:	:	:	
1437	7	76	commitment	NN	commitment	
1438	8	76	to	IN	to	
1439	9	76	a	DT	a	
1440	10	76	goal	NN	goal	
1441	11	76	;	:	;	
1442	12	76	tenacity	NN	tenacity	
1443	13	76	on	IN	on	
1444	14	76	the	DT	the	
1445	15	76	field	NN	field	
1446	16	76	;	:	;	
1447	17	76	and	CC	and	
1448	18	76	a	DT	a	
1449	19	76	recipe	NN	recipe	
1450	20	76	for	IN	for	
1451	21	76	success	NN	success	
1452	22	76	.	.	.	
1453	1	77	Visit	NN	visit	
1454	2	77	www.amazon.com	ADD	www.amazon.com	
1455	3	77	for	IN	for	
1456	4	77	the	DT	the	
1457	5	77	best	JJS	good	
1458	6	77	deals	NNS	deal	
1459	7	77	in	IN	in	
1460	8	77	top	NN	top	
1461	9	77	of	IN	of	
1462	10	77	the	DT	the	
1463	11	77	line	NN	line	
1464	12	77	gadgets	NNS	gadget	
1465	13	77	.	.	.	
1466	1	78	West	NNP	west	LOC
1467	2	78	's	POS	's	
1468	3	78	"	``	"	
1469	4	78	Father	NNP	father	
1470	5	78	Stretch	NNP	stretch	
1471	6	78	My	PRP$	my	
1472	7	78	Hands	NNPS	hands	
1473	8	78	(	-LRB-	(	
1474	9	78	Pt	NNP	pt	
1475	10	78	.	.	.	
1476	11	78	1	CD	1	CARDINAL
1477	12	78	)	-RRB-	)	
1478	13	78	"	``	"	
1479	14	78	inspired	VBD	inspire	
1480	15	78	the	DT	the	
1481	16	78	best	JJS	good	
1482	17	78	meme	NN	meme	
1483	18	78	of	IN	of	
1484	19	78	the	DT	the	DATE
1485	20	78	year	NN	year	DATE
1486	21	78	so	RB	so	DATE
1487	22	78	far	RB	far	DATE
1488	23	78	.	.	.	
1489	1	79	http://trib.al/svQd7iF	ADD	http://trib.al/svqd7if	
1490	1	80	Sadly	RB	sadly	
1491	2	80	Kanye	NNP	kanye	PERSON
1492	3	80	West	NNP	west	PERSON
1493	4	80	missed	VBD	miss	
1494	5	80	out	RP	out	
1495	6	80	on	IN	on	
1496	7	80	the	DT	the	
1497	8	80	Billboard	NNP	billboard	ORG
1498	9	80	charts	NNS	chart	
1499	10	80	but	CC	but	
1500	11	80	he	PRP	he	
1501	12	80	did	VBD	do	
1502	13	80	respond	VB	respond	
1503	14	80	to	IN	to	
1504	15	80	a	DT	a	
1505	16	80	TIDAL	NNP	tidal	ORG
1506	17	80	hater	NN	hater	
1507	18	80	:	:	:	
1508	19	80	http://on.vibe.com/20Txgpm	ADD	http://on.vibe.com/20txgpm	
1509	20	80	Rule	NN	rule	
1510	21	80	1	CD	1	CARDINAL
1511	22	80	.	.	.	
1512	1	81	Use	VB	use	
1513	2	81	a	DT	a	
1514	3	81	period	NN	period	
1515	4	81	at	IN	at	
1516	5	81	the	DT	the	DATE
1517	6	81	end	NN	end	DATE
1518	7	81	of	IN	of	DATE
1519	8	81	a	DT	a	DATE
1520	9	81	complete	JJ	complete	DATE
1521	10	81	sentence	NN	sentence	DATE
1522	11	81	that	WDT	that	
1523	12	81	is	VBZ	be	
1524	13	81	a	DT	a	
1525	14	81	statement	NN	statement	
1526	15	81	.	.	.	
1527	1	82	a.k.a	LS	a.k.a	
1528	2	82	.	.	.	
1529	1	83	Internet	NN	internet	
1530	2	83	acronyms	NNS	acronym	
1531	3	83	,	,	,	
1532	4	83	text	NN	text	
1533	5	83	message	NN	message	
1534	6	83	jargon	NN	jargon	
1535	7	83	,	,	,	
1536	8	83	abbreviations	NNS	abbreviation	
1537	9	83	,	,	,	
1538	10	83	initialisms	NNS	initialisms	
1539	11	83	,	,	,	
1540	12	83	cyberslang	NN	cyberslang	
1541	13	83	,	,	,	
1542	14	83	leetspeak	NN	leetspeak	
1543	15	83	,	,	,	
1544	16	83	SMS	NNP	sms	ORG
1545	17	83	code	NN	code	
1546	18	83	,	,	,	
1547	19	83	textese	RB	textese	
1548	20	83	-	HYPH	-	
1549	21	83	See	VB	see	
1550	22	83	more	JJR	more	
1551	23	83	at	IN	at	
1552	24	83	:	:	:	
1553	25	83	http://www.netlingo.com/acronyms.php#sthash.suX04zyM.dpuf	ADD	http://www.netlingo.com/acronyms.php#sthash.sux04zym.dpuf	
1554	26	83	Did	VBD	do	
1555	27	83	you	PRP	you	
1556	28	83	enjoy	VB	enjoy	
1557	29	83	living	VBG	live	
1558	30	83	in	IN	in	
1559	31	83	Washington	NNP	washington	GPE
1560	32	83	,	,	,	
1561	33	83	D.C.	NNP	d.c.	GPE
1562	34	83	?	.	?	
1563	1	84	Within	IN	within	
1564	2	84	the	DT	the	
1565	3	84	models.zip	JJ	models.zip	ORG
1566	4	84	file	NN	file	
1567	5	84	are	VBP	be	
1568	6	84	general	JJ	general	
1569	7	84	models	NNS	model	
1570	8	84	trained	VBN	train	
1571	9	84	on	IN	on	
1572	10	84	various	JJ	various	
1573	11	84	corpora	NN	corpus	
1574	12	84	,	,	,	
1575	13	84	mostly	RB	mostly	
1576	14	84	from	IN	from	
1577	15	84	the	DT	the	
1578	16	84	OntoNotes	NNP	ontonotes	DATE
1579	17	84	5.0	CD	5.0	DATE
1580	18	84	and	CC	and	
1581	19	84	more	JJR	more	
1582	20	84	.	.	.	
1583	1	85	Version	NN	version	
1584	2	85	1.7.0	CD	1.7.0	
1585	3	85	of	IN	of	
1586	4	85	the	DT	the	
1587	5	85	Noobs	NNP	noobs	ORG
1588	6	85	operating	VBG	operate	
1589	7	85	system	NN	system	
1590	8	85	contains	VBZ	contain	
1591	9	85	the	DT	the	
1592	10	85	most	RBS	most	
1593	11	85	recent	JJ	recent	
1594	12	85	version	NN	version	
1595	13	85	of	IN	of	
1596	14	85	Rasbian	NNP	rasbian	PERSON
1597	15	85	Jessie	NNP	jessie	PERSON
1598	16	85	(	-LRB-	(	
1599	17	85	released	VBN	release	
1600	18	85	2016	CD	2016	DATE
1601	19	85	-	HYPH	-	DATE
1602	20	85	02	CD	02	DATE
1603	21	85	-	HYPH	-	
1604	22	85	09	CD	09	
1605	23	85	)	-RRB-	)	
1606	24	85	.	.	.	
1607	1	86	Try	VB	try	
1608	2	86	to	TO	to	
1609	3	86	download	VB	download	
1610	4	86	the	DT	the	
1611	5	86	dmg	NN	dmg	
1612	6	86	at	IN	at	
1613	7	86	developer.apple.com/downloads	NNS	developer.apple.com/download	
1614	8	86	(	-LRB-	(	
1615	9	86	Command	NNP	command	
1616	10	86	line	NN	line	
1617	11	86	tools	NNS	tool	
1618	12	86	OS	NN	o	
1619	13	86	X	NNP	x	
1620	14	86	10.11	CD	10.11	MONEY
1621	15	86	)	-RRB-	)	
1622	16	86	for	IN	for	
1623	17	86	XCode	NNP	xcode	DATE
1624	18	86	7.1	CD	7.1	DATE
1625	19	86	.	.	.	
1626	1	87	I	PRP	i	
1627	2	87	think	VBP	think	
1628	3	87	they	PRP	they	
1629	4	87	meant	VBD	mean	
1630	5	87	“	NFP	"	
1631	1	88	...	:	...	
1632	2	88	finds	VBZ	find	
1633	3	88	inspiration	NN	inspiration	
1634	4	88	in	IN	in	
1635	5	88	cooking	NN	cooking	
1636	6	88	,	,	,	
1637	7	88	her	PRP$	her	
1638	8	88	family	NN	family	
1639	9	88	,	,	,	
1640	10	88	and	CC	and	
1641	11	88	her	PRP$	her	
1642	12	88	dog	NN	dog	
1643	13	88	.	.	.	
1644	1	89	”	.	"	
1645	1	90	The	DT	the	
1646	2	90	Scarecrow	NNP	scarecrow	ORG
1647	3	90	and	CC	and	
1648	4	90	the	DT	the	ORG
1649	5	90	Tin	NNP	tin	ORG
1650	6	90	Woodman	NNP	woodman	ORG
1651	7	90	stood	VBD	stand	
1652	8	90	up	RP	up	
1653	9	90	in	IN	in	
1654	10	90	a	DT	a	
1655	11	90	corner	NN	corner	
1656	12	90	and	CC	and	
1657	13	90	kept	VBD	keep	
1658	14	90	quiet	JJ	quiet	
1659	15	90	all	DT	all	
1660	16	90	night	NN	night	
1661	17	90	,	,	,	
1662	18	90	although	IN	although	
1663	19	90	of	IN	of	
1664	20	90	course	NN	course	
1665	21	90	they	PRP	they	
1666	22	90	could	MD	could	
1667	23	90	not	RB	not	
1668	24	90	sleep	VB	sleep	
1669	25	90	.	.	.	
1670	1	91	-	HYPH	-	
1671	2	91	L.	NNP	l.	
1672	3	91	Frank	NNP	frank	
1673	4	91	Baum	NNP	baum	
1674	5	91	Because	IN	because	
1675	6	91	they	PRP	they	
1676	7	91	did	VBD	do	
1677	8	91	not	RB	not	
1678	9	91	understand	VB	understand	
