indexInText	indexInSentence	sentenceNumber	startingChar	endingChar	token	posTag
880	16	27	76	81	would	VB
881	17	27	82	84	be	VB
882	18	27	85	95	considered	VB
883	19	27	96	99	and	OO
884	20	27	100	107	whether	OO
885	21	27	108	111	any	OO
886	22	27	112	117	could	VB
887	23	27	118	122	pass	VB
888	24	27	123	126	the	OO
889	25	27	127	133	Senate	NN
890	26	27	134	136	or	OO
891	27	27	137	139	be	VB
892	28	27	140	147	adopted	VB
893	29	27	148	150	by	OO
894	30	27	151	154	the	OO
895	31	27	155	160	House	NN
896	32	27	160	161	.	OO
897	1	28	1	4	The	OO
898	2	28	5	10	House	NN
899	3	28	11	15	bill	NN
900	4	28	16	21	would	VB
901	5	28	22	30	overhaul	VB
902	6	28	31	34	the	OO
903	7	28	35	42	Patriot	NN
904	8	28	43	46	Act	NN
905	9	28	47	50	and	OO
906	10	28	51	56	scale	NN
907	11	28	57	61	back	RB
908	12	28	62	65	the	OO
909	13	28	66	70	bulk	NN
910	14	28	71	81	collection	NN
911	15	28	82	84	of	OO
912	16	28	85	90	phone	NN
913	17	28	91	98	records	NN
914	18	28	99	107	revealed	VB
915	19	28	108	110	by	OO
916	20	28	111	114	Mr.	NN
917	21	28	115	122	Snowden	NN
918	22	28	122	123	.	OO
919	1	29	1	6	Under	OO
920	2	29	7	10	the	OO
921	3	29	11	21	provisions	NN
922	4	29	22	24	of	OO
923	5	29	25	28	the	OO
924	6	29	29	34	House	NN
925	7	29	35	39	bill	NN
926	8	29	39	40	,	OO
927	9	29	41	47	sweeps	NN
928	10	29	48	52	that	OO
929	11	29	53	56	had	VB
930	12	29	57	65	operated	VB
931	13	29	66	71	under	OO
932	14	29	72	75	the	OO
933	15	29	76	81	guise	NN
934	16	29	82	84	of	OO
935	17	29	85	94	so-called	JJ
936	18	29	95	103	national	JJ
937	19	29	104	112	security	NN
938	20	29	113	120	letters	NN
939	21	29	121	127	issued	VB
940	22	29	128	130	by	OO
941	23	29	131	134	the	OO
942	24	29	135	141	F.B.I.	NN
943	25	29	142	147	would	VB
944	26	29	148	151	end	VB
945	27	29	151	152	.	OO
946	1	30	1	4	The	OO
947	2	30	5	9	data	NN
948	3	30	10	15	would	VB
949	4	30	16	23	instead	RB
950	5	30	24	26	be	VB
951	6	30	27	33	stored	VB
952	7	30	34	36	by	OO
953	8	30	37	40	the	OO
954	9	30	41	46	phone	NN
955	10	30	47	56	companies	NN
956	11	30	57	60	and	OO
957	12	30	61	66	could	VB
958	13	30	67	69	be	VB
959	14	30	70	79	retrieved	VB
960	15	30	80	82	by	OO
961	16	30	83	95	intelligence	NN
962	17	30	96	104	agencies	NN
963	18	30	105	109	only	RB
964	19	30	110	115	after	OO
965	20	30	116	124	approval	NN
966	21	30	125	127	of	OO
967	22	30	128	131	the	OO
968	23	30	132	139	Foreign	NN
969	24	30	140	152	Intelligence	NN
970	25	30	153	165	Surveillance	NN
971	26	30	166	169	Act	NN
972	27	30	170	175	court	NN
973	28	30	175	176	.	OO
974	1	31	1	10	President	NN
975	2	31	11	16	Obama	NN
976	3	31	17	20	and	OO
977	4	31	21	24	his	JJ
978	5	31	25	33	director	NN
979	6	31	34	36	of	OO
980	7	31	37	45	national	JJ
981	8	31	46	58	intelligence	NN
982	9	31	58	59	,	OO
983	10	31	60	65	James	NN
984	11	31	66	68	R.	NN
985	12	31	69	76	Clapper	NN
986	13	31	77	80	Jr.	NN
987	14	31	80	81	,	OO
988	15	31	82	86	have	VB
989	16	31	87	91	made	VB
990	17	31	92	96	dire	JJ
991	18	31	97	105	warnings	NN
992	19	31	106	108	in	OO
993	20	31	109	115	recent	JJ
994	21	31	116	120	days	NN
995	22	31	121	126	about	OO
996	23	31	127	130	the	OO
997	24	31	131	137	perils	NN
998	25	31	138	140	of	OO
999	26	31	141	148	letting	VB
1000	27	31	149	152	the	OO
1001	28	31	153	156	law	NN
1002	29	31	157	163	expire	VB
1003	30	31	164	167	and	OO
1004	31	31	168	174	called	VB
1005	32	31	175	178	for	OO
1006	33	31	179	188	immediate	JJ
1007	34	31	189	197	approval	NN
1008	35	31	198	200	of	OO
1009	36	31	201	202	a	OO
1010	37	31	203	215	surveillance	NN
1011	38	31	216	220	bill	NN
1012	39	31	221	227	passed	VB
1013	40	31	228	230	by	OO
1014	41	31	231	234	the	OO
1015	42	31	235	240	House	NN
1016	43	31	240	241	.	OO
1017	1	32	1	4	The	OO
1018	2	32	5	11	C.I.A.	NN
1019	3	32	12	20	director	NN
1020	4	32	20	21	,	OO
1021	5	32	22	26	John	NN
1022	6	32	27	29	O.	NN
1023	7	32	30	37	Brennan	NN
1024	8	32	37	38	,	OO
1025	9	32	39	45	echoed	VB
1026	10	32	46	49	the	OO
1027	11	32	50	59	president	NN
1028	12	32	60	62	on	OO
1029	13	32	63	69	Sunday	NN
1030	14	32	70	76	during	OO
1031	15	32	77	79	an	OO
1032	16	32	80	89	interview	NN
1033	17	32	90	92	on	OO
1034	18	32	93	96	the	OO
1035	19	32	97	100	CBS	NN
1036	20	32	101	105	show	NN
1037	21	32	106	111	“Face	NN
1038	22	32	112	115	the	OO
1039	23	32	116	122	Nation	NN
1040	24	32	122	123	,	OO
1041	25	32	123	124	”	OO
1042	26	32	125	131	saying	VB
1043	27	32	132	137	there	RB
1044	28	32	138	141	had	VB
1045	29	32	142	147	“been	VB
1046	30	32	148	149	a	OO
1047	31	32	150	156	little	RB
1048	32	32	157	160	too	RB
1049	33	32	161	165	much	JJ
1050	34	32	166	175	political	JJ
1051	35	32	176	189	grandstanding	NN
1052	36	32	189	190	.	OO
1053	37	32	190	191	”	OO
1054	1	33	1	3	In	OO
1055	2	33	4	5	a	OO
1056	3	33	6	15	statement	NN
1057	4	33	16	22	issued	VB
1058	5	33	23	29	Sunday	NN
1059	6	33	30	35	night	NN
1060	7	33	35	36	,	OO
1061	8	33	37	40	the	OO
1062	9	33	41	46	White	NN
1063	10	33	47	52	House	NN
1064	11	33	53	57	said	VB
1065	12	33	57	58	:	OO
1066	13	33	59	62	“We	NN
1067	14	33	63	67	call	NN
1068	15	33	68	70	on	OO
1069	16	33	71	74	the	OO
1070	17	33	75	81	Senate	NN
1071	18	33	82	84	to	OO
1072	19	33	85	91	ensure	VB
1073	20	33	92	96	this	OO
1074	21	33	97	110	irresponsible	JJ
1075	22	33	111	116	lapse	NN
1076	23	33	117	119	in	OO
1077	24	33	120	131	authorities	NN
1078	25	33	132	134	is	VB
1079	26	33	135	137	as	RB
1080	27	33	138	149	short-lived	JJ
1081	28	33	150	152	as	OO
1082	29	33	153	161	possible	JJ
1083	30	33	161	162	.	OO
1084	1	34	1	3	On	OO
1085	2	34	4	5	a	OO
1086	3	34	6	12	matter	NN
1087	4	34	13	15	as	RB
1088	5	34	16	24	critical	JJ
1089	6	34	25	27	as	OO
1090	7	34	28	31	our	JJ
1091	8	34	32	40	national	JJ
1092	9	34	41	49	security	NN
1093	10	34	49	50	,	OO
1094	11	34	51	61	individual	JJ
1095	12	34	62	70	senators	NN
1096	13	34	71	75	must	VB
1097	14	34	76	79	put	VB
1098	15	34	80	85	aside	OO
1099	16	34	86	91	their	JJ
1100	17	34	92	100	partisan	JJ
1101	18	34	101	112	motivations	NN
1102	19	34	113	116	and	OO
1103	20	34	117	120	act	VB
1104	21	34	121	128	swiftly	RB
1105	22	34	128	129	.	OO
1106	1	35	1	4	The	OO
1107	2	35	5	13	American	JJ
1108	3	35	14	20	people	NN
1109	4	35	21	28	deserve	VB
1110	5	35	29	36	nothing	NN
1111	6	35	37	41	less	JJ
1112	7	35	41	42	.	OO
1113	8	35	42	43	”	OO
1114	1	36	1	8	Speaker	NN
1115	2	36	9	13	John	NN
1116	3	36	14	16	A.	NN
1117	4	36	17	24	Boehner	NN
1118	5	36	24	25	,	OO
1119	6	36	26	36	Republican	NN
1120	7	36	37	39	of	OO
1121	8	36	40	44	Ohio	NN
1122	9	36	44	45	,	OO
1123	10	36	46	50	also	RB
1124	11	36	51	56	urged	VB
1125	12	36	57	60	the	OO
1126	13	36	61	67	Senate	NN
1127	14	36	68	70	to	OO
1128	15	36	71	74	act	VB
1129	16	36	74	75	,	OO
1130	17	36	76	82	citing	VB
1131	18	36	83	86	the	OO
1132	19	36	87	93	threat	NN
1133	20	36	94	96	of	OO
1134	21	36	97	103	groups	NN
1135	22	36	104	108	like	OO
1136	23	36	109	112	the	OO
1137	24	36	113	120	Islamic	NN
1138	25	36	121	126	State	NN
1139	26	36	126	127	.	OO
1140	1	37	1	4	“Al	NN
1141	2	37	5	10	Qaeda	NN
1142	3	37	10	11	,	OO
1143	4	37	12	16	ISIL	NN
1144	5	37	17	20	and	OO
1145	6	37	21	26	other	JJ
1146	7	37	27	37	terrorists	NN
1147	8	37	38	44	around	OO
1148	9	37	45	48	the	OO
1149	10	37	49	54	globe	NN
1150	11	37	55	63	continue	VB
1151	12	37	64	66	to	OO
1152	13	37	67	71	plot	VB
1153	14	37	72	79	attacks	NN
1154	15	37	80	82	on	OO
1155	16	37	83	90	America	NN
1156	17	37	91	94	and	OO
1157	18	37	95	98	our	JJ
1158	19	37	99	105	allies	NN
1159	20	37	105	106	,	OO
1160	21	37	106	107	”	RB
1161	22	37	108	111	Mr.	NN
1162	23	37	112	119	Boehner	NN
1163	24	37	120	124	said	VB
1164	25	37	125	127	in	OO
1165	26	37	128	129	a	OO
1166	27	37	130	139	statement	NN
1167	28	37	139	140	.	OO
1168	1	38	1	8	“Anyone	NN
1169	2	38	9	12	who	NN
1170	3	38	13	15	is	VB
1171	4	38	16	25	satisfied	VB
1172	5	38	26	30	with	OO
1173	6	38	31	38	letting	VB
1174	7	38	39	43	this	OO
1175	8	38	44	52	critical	JJ
1176	9	38	53	65	intelligence	NN
1177	10	38	66	76	capability	NN
1178	11	38	77	79	go	JJ
1179	12	38	80	84	dark	NN
1180	13	38	85	87	is	VB
1181	14	38	87	90	n’t	JJ
1182	15	38	91	97	taking	VB
1183	16	38	98	101	the	OO
1184	17	38	102	111	terrorist	JJ
1185	18	38	112	118	threat	NN
1186	19	38	119	128	seriously	RB
1187	20	38	128	129	.	OO
1188	21	38	129	130	”	OO
1189	1	39	1	4	Mr.	NN
1190	2	39	5	14	McConnell	NN
1191	3	39	15	18	had	VB
1192	4	39	19	25	sought	VB
1193	5	39	26	28	to	OO
1194	6	39	29	32	get	VB
1195	7	39	33	34	a	OO
1196	8	39	35	41	series	NN
1197	9	39	42	44	of	OO
1198	10	39	45	55	short-term	JJ
1199	11	39	56	66	extensions	NN
1200	12	39	67	73	passed	VB
1201	13	39	74	76	so	RB
1202	14	39	77	81	that	OO
1203	15	39	82	90	Congress	NN
1204	16	39	91	96	could	VB
1205	17	39	97	105	continue	VB
1206	18	39	106	108	to	OO
1207	19	39	109	113	work	VB
1208	20	39	114	116	on	OO
1209	21	39	117	118	a	OO
1210	22	39	119	129	compromise	NN
1211	23	39	130	131	—	NN
1212	24	39	132	136	like	OO
1213	25	39	137	143	giving	VB
1214	26	39	144	147	the	OO
1215	27	39	148	153	phone	NN
1216	28	39	154	163	companies	NN
1217	29	39	164	168	more	RB
1218	30	39	169	173	time	NN
1219	31	39	174	176	to	OO
1220	32	39	177	182	adapt	VB
1221	33	39	183	185	to	OO
1222	34	39	186	189	the	OO
1223	35	39	190	193	new	JJ
1224	36	39	194	197	law	NN
1225	37	39	198	199	—	NN
1226	38	39	200	203	but	OO
1227	39	39	204	208	that	OO
1228	40	39	209	215	effort	NN
1229	41	39	216	225	collapsed	VB
1230	42	39	226	231	under	OO
1231	43	39	232	235	the	OO
1232	44	39	236	246	objections	NN
1233	45	39	247	249	of	OO
1234	46	39	250	253	Mr.	NN
1235	47	39	254	258	Paul	NN
1236	48	39	259	262	and	OO
1237	49	39	263	266	two	OO
1238	50	39	267	276	Democrats	NN
1239	51	39	276	277	,	OO
1240	52	39	278	281	Ron	NN
1241	53	39	282	287	Wyden	NN
1242	54	39	288	290	of	OO
1243	55	39	291	297	Oregon	NN
1244	56	39	298	301	and	OO
1245	57	39	302	308	Martin	NN
1246	58	39	309	317	Heinrich	NN
1247	59	39	318	320	of	OO
1248	60	39	321	324	New	NN
1249	61	39	325	331	Mexico	NN
1250	62	39	331	332	.	OO
1251	1	40	1	8	Further	RB
1252	2	40	8	9	,	OO
1253	3	40	10	17	members	NN
1254	4	40	18	20	of	OO
1255	5	40	21	24	the	OO
1256	6	40	25	30	House	NN
1257	7	40	31	39	rejected	VB
1258	8	40	40	49	extending	VB
1259	9	40	50	53	the	OO
1260	10	40	54	61	current	JJ
1261	11	40	62	65	law	NN
1262	12	40	65	66	,	OO
1263	13	40	67	72	given	VB
1264	14	40	73	76	the	OO
1265	15	40	77	84	support	NN
1266	16	40	85	88	for	OO
1267	17	40	89	94	their	JJ
1268	18	40	95	99	bill	NN
1269	19	40	99	100	.	OO
1270	1	41	1	6	After	OO
1271	2	41	7	8	a	OO
1272	3	41	9	28	middle-of-the-night	JJ
1273	4	41	29	33	vote	NN
1274	5	41	34	37	for	OO
1275	6	41	38	39	a	OO
1276	7	41	40	50	short-term	JJ
1277	8	41	51	60	extension	NN
1278	9	41	61	67	failed	VB
1279	10	41	68	70	on	OO
1280	11	41	71	74	the	OO
1281	12	41	75	83	Saturday	NN
1282	13	41	84	90	before	OO
1283	14	41	91	99	Memorial	NN
1284	15	41	100	103	Day	NN
1285	16	41	103	104	,	OO
1286	17	41	105	113	senators	NN
1287	18	41	114	118	left	VB
1288	19	41	119	122	for	OO
1289	20	41	123	124	a	OO
1290	21	41	125	133	weeklong	JJ
1291	22	41	134	140	recess	NN
1292	23	41	141	143	as	OO
1293	24	41	144	147	the	OO
1294	25	41	148	153	clock	NN
1295	26	41	154	160	ticked	VB
1296	27	41	160	161	.	OO
1297	1	42	1	7	Senate	NN
1298	2	42	8	18	Republican	NN
1299	3	42	19	26	leaders	NN
1300	4	42	27	33	sought	VB
1301	5	42	34	35	a	OO
1302	6	42	36	46	compromise	NN
1303	7	42	47	51	that	OO
1304	8	42	52	57	would	VB
1305	9	42	58	62	make	VB
1306	10	42	63	64	a	OO
1307	11	42	65	68	new	JJ
1308	12	42	69	73	bill	NN
1309	13	42	74	84	acceptable	JJ
1310	14	42	85	87	to	OO
1311	15	42	88	92	both	OO
1312	16	42	93	100	hawkish	JJ
1313	17	42	101	110	lawmakers	NN
1314	18	42	111	114	and	OO
1315	19	42	115	118	Mr.	NN
1316	20	42	119	123	Paul	NN
1317	21	42	123	124	.	OO
1318	1	43	1	2	“	NN
1319	2	43	2	3	I	NN
1320	3	43	4	9	still	RB
1321	4	43	10	14	have	VB
1322	5	43	15	19	deep	JJ
1323	6	43	20	28	concerns	NN
1324	7	43	28	29	,	OO
1325	8	43	29	30	”	NN
1326	9	43	31	35	said	VB
1327	10	43	36	43	Senator	NN
1328	11	43	44	49	Susan	NN
1329	12	43	50	57	Collins	NN
1330	13	43	57	58	,	OO
1331	14	43	59	69	Republican	NN
1332	15	43	70	72	of	OO
1333	16	43	73	78	Maine	NN
1334	17	43	78	79	.	OO
1335	1	44	1	5	Over	OO
1336	2	44	6	9	the	OO
1337	3	44	10	14	week	NN
1338	4	44	14	15	,	OO
1339	5	44	16	27	negotiators	NN
1340	6	44	28	30	on	OO
1341	7	44	31	34	the	OO
1342	8	44	35	40	House	NN
1343	9	44	41	44	and	OO
1344	10	44	45	51	Senate	NN
1345	11	44	52	64	Intelligence	NN
1346	12	44	65	75	Committees	NN
1347	13	44	76	79	had	VB
1348	14	44	80	84	laid	VB
1349	15	44	85	88	out	OO
1350	16	44	89	90	a	OO
1351	17	44	91	97	series	NN
1352	18	44	98	100	of	OO
1353	19	44	101	108	options	NN
1354	20	44	109	111	to	OO
1355	21	44	112	118	revise	VB
1356	22	44	119	122	the	OO
1357	23	44	123	133	bipartisan	JJ
1358	24	44	134	137	USA	NN
1359	25	44	138	145	Freedom	NN
1360	26	44	146	149	Act	NN
1361	27	44	149	150	,	OO
1362	28	44	151	160	including	VB
1363	29	44	161	164	the	OO
1364	30	44	165	173	addition	NN
1365	31	44	174	176	of	OO
1366	32	44	177	178	a	OO
1367	33	44	179	192	certification	NN
1368	34	44	193	200	process	NN
1369	35	44	201	203	to	OO
1370	36	44	204	210	ensure	VB
1371	37	44	211	215	that	OO
1372	38	44	216	219	the	OO
1373	39	44	220	230	technology	NN
1374	40	44	231	233	is	VB
1375	41	44	234	239	ready	JJ
1376	42	44	240	242	to	OO
1377	43	44	243	247	move	VB
1378	44	44	248	256	metadata	NN
1379	45	44	257	264	storage	NN
1380	46	44	265	267	to	OO
1381	47	44	268	271	the	OO
1382	48	44	272	277	phone	NN
1383	49	44	278	287	companies	NN
1384	50	44	288	291	and	OO
1385	51	44	292	300	allowing	VB
1386	52	44	301	304	for	OO
1387	53	44	305	306	a	OO
1388	54	44	307	313	longer	JJ
1389	55	44	314	324	transition	NN
1390	56	44	325	327	to	OO
1391	57	44	328	333	phone	NN
1392	58	44	334	341	company	NN
1393	59	44	342	349	storage	NN
1394	60	44	350	352	of	OO
1395	61	44	353	356	the	OO
1396	62	44	357	361	data	NN
1397	63	44	361	362	.	OO
1398	1	45	1	4	The	OO
1399	2	45	5	10	House	NN
1400	3	45	11	22	negotiators	NN
1401	4	45	23	27	were	VB
1402	5	45	28	37	skeptical	JJ
1403	6	45	38	40	of	OO
1404	7	45	41	44	all	OO
1405	8	45	45	52	efforts	NN
1406	9	45	52	53	.	OO
1407	1	46	1	10	Democrats	NN
1408	2	46	11	15	were	VB
1409	3	46	16	24	critical	JJ
1410	4	46	25	27	of	OO
1411	5	46	28	31	Mr.	NN
1412	6	46	32	41	McConnell	NN
1413	7	46	42	44	on	OO
1414	8	46	45	51	Sunday	NN
1415	9	46	51	52	.	OO
1416	1	47	1	5	“The	OO
1417	2	47	6	9	job	NN
1418	3	47	10	12	of	OO
1419	4	47	13	16	the	OO
1420	5	47	17	23	leader	NN
1421	6	47	24	26	is	VB
1422	7	47	27	29	to	OO
1423	8	47	30	34	have	VB
1424	9	47	35	36	a	OO
1425	10	47	37	41	plan	NN
1426	11	47	41	42	,	OO
1427	12	47	42	43	”	NN
1428	13	47	44	51	Senator	NN
1429	14	47	52	57	Harry	NN
1430	15	47	58	62	Reid	NN
1431	16	47	63	65	of	OO
1432	17	47	66	72	Nevada	NN
1433	18	47	73	77	said	VB
1434	19	47	78	80	on	OO
1435	20	47	81	84	the	OO
1436	21	47	85	91	Senate	NN
1437	22	47	92	97	floor	NN
1438	23	47	97	98	.	OO
1439	1	48	1	2	“	NN
1440	2	48	2	4	In	OO
1441	3	48	5	9	this	OO
1442	4	48	10	14	case	NN
1443	5	48	14	15	,	OO
1444	6	48	16	18	it	NN
1445	7	48	19	21	is	VB
1446	8	48	22	27	clear	JJ
1447	9	48	28	31	the	OO
1448	10	48	32	40	majority	NN
1449	11	48	41	47	leader	NN
1450	12	48	48	54	simply	RB
1451	13	48	55	58	did	VB
1452	14	48	58	61	n’t	RB
1453	15	48	62	66	have	VB
1454	16	48	67	68	a	OO
1455	17	48	69	73	plan	NN
1456	18	48	73	74	.	OO
1457	19	48	74	75	”	OO
